date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
16/05/2026,00:00:00,79,24.85,84.63,1008.55,0,"PM25=79,T=24.85,H=84.63,P=1008.55,UV=0.00,TIME=00:00:00,DATE=16/05/2026",normal
16/05/2026,00:02:04,79,25.07,82.87,1008.49,0,"PM25=79,T=25.07,H=82.87,P=1008.49,UV=0.00,TIME=00:02:04,DATE=16/05/2026",normal
16/05/2026,00:04:00,57,24.9,81.32,1008.57,0,"PM25=57,T=24.90,H=81.32,P=1008.57,UV=0.00,TIME=00:04:00,DATE=16/05/2026",normal
16/05/2026,00:05:58,60,25.07,82.39,1008.44,0,"PM25=60,T=25.07,H=82.39,P=1008.44,UV=0.00,TIME=00:05:58,DATE=16/05/2026",normal
16/05/2026,00:07:58,82,25.2,82.2,1008.68,0,"PM25=82,T=25.20,H=82.20,P=1008.68,UV=0.00,TIME=00:07:58,DATE=16/05/2026",normal
16/05/2026,00:10:03,61,25.46,83.69,1008.65,0,"PM25=61,T=25.46,H=83.69,P=1008.65,UV=0.00,TIME=00:10:03,DATE=16/05/2026",normal
16/05/2026,00:12:05,65,25.17,83.03,1008.42,0,"PM25=65,T=25.17,H=83.03,P=1008.42,UV=0.00,TIME=00:12:05,DATE=16/05/2026",normal
16/05/2026,00:14:09,56,25.28,83.64,1008.49,0,"PM25=56,T=25.28,H=83.64,P=1008.49,UV=0.00,TIME=00:14:09,DATE=16/05/2026",normal
16/05/2026,00:16:12,78,25.61,83.64,1008.49,0,"PM25=78,T=25.61,H=83.64,P=1008.49,UV=0.00,TIME=00:16:12,DATE=16/05/2026",normal
16/05/2026,00:18:16,51,24.83,82.4,1008.65,0,"PM25=51,T=24.83,H=82.40,P=1008.65,UV=0.00,TIME=00:18:16,DATE=16/05/2026",normal
16/05/2026,00:20:17,79,24.66,82.39,1008.39,0,"PM25=79,T=24.66,H=82.39,P=1008.39,UV=0.00,TIME=00:20:17,DATE=16/05/2026",normal
16/05/2026,00:22:15,39,25.07,84.25,1008.37,0,"PM25=39,T=25.07,H=84.25,P=1008.37,UV=0.00,TIME=00:22:15,DATE=16/05/2026",normal
16/05/2026,00:24:16,67,25.14,83.66,1008.55,0,"PM25=67,T=25.14,H=83.66,P=1008.55,UV=0.00,TIME=00:24:16,DATE=16/05/2026",normal
16/05/2026,00:26:11,69,25.24,83.72,1008.36,0,"PM25=69,T=25.24,H=83.72,P=1008.36,UV=0.00,TIME=00:26:11,DATE=16/05/2026",normal
16/05/2026,00:28:16,69,25.24,85.49,1008.43,0.01,"PM25=69,T=25.24,H=85.49,P=1008.43,UV=0.01,TIME=00:28:16,DATE=16/05/2026",normal
16/05/2026,00:30:20,39,25.18,82.93,1008.33,0,"PM25=39,T=25.18,H=82.93,P=1008.33,UV=0.00,TIME=00:30:20,DATE=16/05/2026",normal
16/05/2026,00:32:25,76,25.15,83.61,1008.47,0,"PM25=76,T=25.15,H=83.61,P=1008.47,UV=0.00,TIME=00:32:25,DATE=16/05/2026",normal
16/05/2026,00:34:30,62,25.39,82.59,1008.64,0,"PM25=62,T=25.39,H=82.59,P=1008.64,UV=0.00,TIME=00:34:30,DATE=16/05/2026",normal
16/05/2026,00:36:30,36,25.12,82.78,1008.36,0,"PM25=36,T=25.12,H=82.78,P=1008.36,UV=0.00,TIME=00:36:30,DATE=16/05/2026",normal
16/05/2026,00:38:25,77,25.16,84.33,1008.52,0,"PM25=77,T=25.16,H=84.33,P=1008.52,UV=0.00,TIME=00:38:25,DATE=16/05/2026",normal
16/05/2026,00:40:27,73,25.22,84.47,1008.57,0,"PM25=73,T=25.22,H=84.47,P=1008.57,UV=0.00,TIME=00:40:27,DATE=16/05/2026",normal
16/05/2026,00:42:25,42,25.15,82.57,1008.29,0,"PM25=42,T=25.15,H=82.57,P=1008.29,UV=0.00,TIME=00:42:25,DATE=16/05/2026",normal
16/05/2026,00:44:27,61,25.42,83.25,1008.39,0,"PM25=61,T=25.42,H=83.25,P=1008.39,UV=0.00,TIME=00:44:27,DATE=16/05/2026",normal
16/05/2026,00:46:29,63,25.08,83.19,1008.46,0,"PM25=63,T=25.08,H=83.19,P=1008.46,UV=0.00,TIME=00:46:29,DATE=16/05/2026",normal
16/05/2026,00:48:25,47,25.18,83.53,1008.37,0,"PM25=47,T=25.18,H=83.53,P=1008.37,UV=0.00,TIME=00:48:25,DATE=16/05/2026",normal
16/05/2026,00:50:25,37,24.94,83.86,1008.32,0,"PM25=37,T=24.94,H=83.86,P=1008.32,UV=0.00,TIME=00:50:25,DATE=16/05/2026",normal
16/05/2026,00:52:29,70,24.96,84.3,1008.46,0,"PM25=70,T=24.96,H=84.30,P=1008.46,UV=0.00,TIME=00:52:29,DATE=16/05/2026",normal
16/05/2026,00:54:27,66,25.22,82.82,1008.4,0,"PM25=66,T=25.22,H=82.82,P=1008.40,UV=0.00,TIME=00:54:27,DATE=16/05/2026",normal
16/05/2026,00:56:24,70,25.47,82.36,1008.39,0,"PM25=70,T=25.47,H=82.36,P=1008.39,UV=0.00,TIME=00:56:24,DATE=16/05/2026",normal
16/05/2026,00:58:27,79,25.15,83.19,1008.4,0,"PM25=79,T=25.15,H=83.19,P=1008.40,UV=0.00,TIME=00:58:27,DATE=16/05/2026",normal
16/05/2026,01:00:31,47,24.92,84.47,1008.51,0,"PM25=47,T=24.92,H=84.47,P=1008.51,UV=0.00,TIME=01:00:31,DATE=16/05/2026",normal
16/05/2026,01:02:34,47,24.79,83.31,1008.2,0,"PM25=47,T=24.79,H=83.31,P=1008.20,UV=0.00,TIME=01:02:34,DATE=16/05/2026",normal
16/05/2026,01:04:30,65,24.85,82.61,1008.48,0,"PM25=65,T=24.85,H=82.61,P=1008.48,UV=0.00,TIME=01:04:30,DATE=16/05/2026",normal
16/05/2026,01:06:29,30,25.45,85.03,1008.42,0,"PM25=30,T=25.45,H=85.03,P=1008.42,UV=0.00,TIME=01:06:29,DATE=16/05/2026",normal
16/05/2026,01:08:33,64,25.15,83.8,1008.43,0,"PM25=64,T=25.15,H=83.80,P=1008.43,UV=0.00,TIME=01:08:33,DATE=16/05/2026",normal
16/05/2026,01:10:37,63,25.11,82.94,1008.32,0,"PM25=63,T=25.11,H=82.94,P=1008.32,UV=0.00,TIME=01:10:37,DATE=16/05/2026",normal
16/05/2026,01:12:38,37,24.96,84.11,1008.4,0,"PM25=37,T=24.96,H=84.11,P=1008.40,UV=0.00,TIME=01:12:38,DATE=16/05/2026",normal
16/05/2026,01:14:41,81,25.4,85.15,1008.26,0,"PM25=81,T=25.40,H=85.15,P=1008.26,UV=0.00,TIME=01:14:41,DATE=16/05/2026",normal
16/05/2026,01:16:43,77,25.48,82.76,1008.46,0,"PM25=77,T=25.48,H=82.76,P=1008.46,UV=0.00,TIME=01:16:43,DATE=16/05/2026",normal
16/05/2026,01:18:47,49,25.38,82.54,1008.48,0,"PM25=49,T=25.38,H=82.54,P=1008.48,UV=0.00,TIME=01:18:47,DATE=16/05/2026",normal
16/05/2026,01:20:45,80,25.81,82.69,1008.46,0,"PM25=80,T=25.81,H=82.69,P=1008.46,UV=0.00,TIME=01:20:45,DATE=16/05/2026",normal
