date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
3/5/2026,0:01:14,24,24.31,100,1009.49,0,"PM25=24,T=24.31,H=100.00,P=1009.49,UV=0.00,TIME=00:01:14,DATE=03/05/2026",rainy
3/5/2026,0:03:15,24,24.43,100,1009.52,0,"PM25=24,T=24.43,H=100.00,P=1009.52,UV=0.00,TIME=00:03:15,DATE=03/05/2026",rainy
3/5/2026,0:05:16,23,24.26,100,1009.48,0,"PM25=23,T=24.26,H=100.00,P=1009.48,UV=0.00,TIME=00:05:16,DATE=03/05/2026",rainy
3/5/2026,0:07:16,25,24.52,100,1009.41,0,"PM25=25,T=24.52,H=100.00,P=1009.41,UV=0.00,TIME=00:07:16,DATE=03/05/2026",rainy
3/5/2026,0:09:17,26,24.3,100,1009.38,0,"PM25=26,T=24.30,H=100.00,P=1009.38,UV=0.00,TIME=00:09:17,DATE=03/05/2026",rainy
3/5/2026,0:11:17,24,24.22,100,1009.31,0,"PM25=24,T=24.22,H=100.00,P=1009.31,UV=0.00,TIME=00:11:17,DATE=03/05/2026",rainy
3/5/2026,0:13:18,25,23.82,100,1009.27,0,"PM25=25,T=23.82,H=100.00,P=1009.27,UV=0.00,TIME=00:13:18,DATE=03/05/2026",rainy
3/5/2026,0:15:18,26,23.92,100,1009.27,0,"PM25=26,T=23.92,H=100.00,P=1009.27,UV=0.00,TIME=00:15:18,DATE=03/05/2026",rainy
3/5/2026,0:17:19,24,24.46,100,1009.16,0.01,"PM25=24,T=24.46,H=100.00,P=1009.16,UV=0.01,TIME=00:17:19,DATE=03/05/2026",rainy
3/5/2026,0:19:20,26,24.59,100,1009.09,0,"PM25=26,T=24.59,H=100.00,P=1009.09,UV=0.00,TIME=00:19:20,DATE=03/05/2026",rainy
3/5/2026,0:21:20,25,24.7,100,1009.09,0,"PM25=25,T=24.70,H=100.00,P=1009.09,UV=0.00,TIME=00:21:20,DATE=03/05/2026",rainy
3/5/2026,0:23:21,24,24.9,100,1009.15,0,"PM25=24,T=24.90,H=100.00,P=1009.15,UV=0.00,TIME=00:23:21,DATE=03/05/2026",rainy
3/5/2026,0:25:21,20,24.86,100,1009.13,0,"PM25=20,T=24.86,H=100.00,P=1009.13,UV=0.00,TIME=00:25:21,DATE=03/05/2026",rainy
