date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
12/06/2026,00:00:00,33,28.65,65.64,1012.3,0.01,"PM25=33,T=28.65,H=65.64,P=1012.30,UV=0.01,TIME=00:00:00,DATE=12/06/2026",normal
12/06/2026,00:02:01,19,28.64,67.59,1012.27,0,"PM25=19,T=28.64,H=67.59,P=1012.27,UV=0.00,TIME=00:02:01,DATE=12/06/2026",normal
12/06/2026,00:03:56,25,29.12,64.98,1012.32,0,"PM25=25,T=29.12,H=64.98,P=1012.32,UV=0.00,TIME=00:03:56,DATE=12/06/2026",normal
12/06/2026,00:05:51,21,29.16,62.51,1012.34,0,"PM25=21,T=29.16,H=62.51,P=1012.34,UV=0.00,TIME=00:05:51,DATE=12/06/2026",normal
12/06/2026,00:07:46,25,28.74,66.16,1012.38,0,"PM25=25,T=28.74,H=66.16,P=1012.38,UV=0.00,TIME=00:07:46,DATE=12/06/2026",normal
12/06/2026,00:09:50,24,29.15,65.29,1012.38,0,"PM25=24,T=29.15,H=65.29,P=1012.38,UV=0.00,TIME=00:09:50,DATE=12/06/2026",normal
12/06/2026,00:11:53,23,28.65,63.35,1012.17,0,"PM25=23,T=28.65,H=63.35,P=1012.17,UV=0.00,TIME=00:11:53,DATE=12/06/2026",normal
12/06/2026,00:13:53,26,29.26,62.83,1012.4,0,"PM25=26,T=29.26,H=62.83,P=1012.40,UV=0.00,TIME=00:13:53,DATE=12/06/2026",normal
12/06/2026,00:15:57,32,29.13,63.08,1012.31,0,"PM25=32,T=29.13,H=63.08,P=1012.31,UV=0.00,TIME=00:15:57,DATE=12/06/2026",normal
12/06/2026,00:17:55,27,28.54,65.5,1012.27,0,"PM25=27,T=28.54,H=65.50,P=1012.27,UV=0.00,TIME=00:17:55,DATE=12/06/2026",normal
12/06/2026,00:19:57,28,28.71,65.22,1012.29,0,"PM25=28,T=28.71,H=65.22,P=1012.29,UV=0.00,TIME=00:19:57,DATE=12/06/2026",normal
12/06/2026,00:21:52,37,29.38,62.9,1012.15,0,"PM25=37,T=29.38,H=62.90,P=1012.15,UV=0.00,TIME=00:21:52,DATE=12/06/2026",normal
12/06/2026,00:23:50,37,28.94,65.05,1012.27,0,"PM25=37,T=28.94,H=65.05,P=1012.27,UV=0.00,TIME=00:23:50,DATE=12/06/2026",normal
12/06/2026,00:25:46,26,29.0,64.5,1012.3,0.01,"PM25=26,T=29.00,H=64.50,P=1012.30,UV=0.01,TIME=00:25:46,DATE=12/06/2026",normal
12/06/2026,00:27:51,33,28.91,61.93,1012.17,0,"PM25=33,T=28.91,H=61.93,P=1012.17,UV=0.00,TIME=00:27:51,DATE=12/06/2026",normal
12/06/2026,00:29:56,27,29.43,62.7,1012.26,0,"PM25=27,T=29.43,H=62.70,P=1012.26,UV=0.00,TIME=00:29:56,DATE=12/06/2026",normal
12/06/2026,00:31:53,24,28.85,62.85,1012.22,0,"PM25=24,T=28.85,H=62.85,P=1012.22,UV=0.00,TIME=00:31:53,DATE=12/06/2026",normal
12/06/2026,00:33:58,28,29.27,62.75,1012.3,0,"PM25=28,T=29.27,H=62.75,P=1012.30,UV=0.00,TIME=00:33:58,DATE=12/06/2026",normal
12/06/2026,00:36:01,32,29.64,63.69,1012.26,0,"PM25=32,T=29.64,H=63.69,P=1012.26,UV=0.00,TIME=00:36:01,DATE=12/06/2026",normal
12/06/2026,00:38:03,20,29.16,60.92,1012.24,0,"PM25=20,T=29.16,H=60.92,P=1012.24,UV=0.00,TIME=00:38:03,DATE=12/06/2026",normal
12/06/2026,00:40:07,39,28.67,64.52,1012.31,0,"PM25=39,T=28.67,H=64.52,P=1012.31,UV=0.00,TIME=00:40:07,DATE=12/06/2026",normal
12/06/2026,00:42:02,27,29.01,63.77,1012.39,0,"PM25=27,T=29.01,H=63.77,P=1012.39,UV=0.00,TIME=00:42:02,DATE=12/06/2026",normal
12/06/2026,00:44:06,32,29.26,63.95,1012.17,0,"PM25=32,T=29.26,H=63.95,P=1012.17,UV=0.00,TIME=00:44:06,DATE=12/06/2026",normal
12/06/2026,00:46:11,22,29.55,62.47,1012.13,0,"PM25=22,T=29.55,H=62.47,P=1012.13,UV=0.00,TIME=00:46:11,DATE=12/06/2026",normal
12/06/2026,00:48:12,22,29.09,63.13,1012.22,0,"PM25=22,T=29.09,H=63.13,P=1012.22,UV=0.00,TIME=00:48:12,DATE=12/06/2026",normal
12/06/2026,00:50:15,34,29.53,62.91,1012.18,0,"PM25=34,T=29.53,H=62.91,P=1012.18,UV=0.00,TIME=00:50:15,DATE=12/06/2026",normal
12/06/2026,00:52:20,34,28.93,64.56,1012.31,0.01,"PM25=34,T=28.93,H=64.56,P=1012.31,UV=0.01,TIME=00:52:20,DATE=12/06/2026",normal
12/06/2026,00:54:21,38,29.37,63.78,1012.33,0,"PM25=38,T=29.37,H=63.78,P=1012.33,UV=0.00,TIME=00:54:21,DATE=12/06/2026",normal
12/06/2026,00:56:18,41,29.04,61.08,1012.23,0,"PM25=41,T=29.04,H=61.08,P=1012.23,UV=0.00,TIME=00:56:18,DATE=12/06/2026",normal
12/06/2026,00:58:22,25,29.41,62.3,1012.16,0,"PM25=25,T=29.41,H=62.30,P=1012.16,UV=0.00,TIME=00:58:22,DATE=12/06/2026",normal
12/06/2026,01:00:27,24,29.05,65.39,1012.26,0,"PM25=24,T=29.05,H=65.39,P=1012.26,UV=0.00,TIME=01:00:27,DATE=12/06/2026",normal
12/06/2026,01:02:24,23,29.2,67.89,1012.17,0,"PM25=23,T=29.20,H=67.89,P=1012.17,UV=0.00,TIME=01:02:24,DATE=12/06/2026",normal
12/06/2026,01:04:28,33,28.87,63.4,1012.19,0,"PM25=33,T=28.87,H=63.40,P=1012.19,UV=0.00,TIME=01:04:28,DATE=12/06/2026",normal
12/06/2026,01:06:25,29,29.31,60.63,1012.19,0,"PM25=29,T=29.31,H=60.63,P=1012.19,UV=0.00,TIME=01:06:25,DATE=12/06/2026",normal
12/06/2026,01:08:22,36,29.45,64.14,1012.36,0,"PM25=36,T=29.45,H=64.14,P=1012.36,UV=0.00,TIME=01:08:22,DATE=12/06/2026",normal
12/06/2026,01:10:19,27,29.87,58.95,1012.26,0,"PM25=27,T=29.87,H=58.95,P=1012.26,UV=0.00,TIME=01:10:19,DATE=12/06/2026",normal
12/06/2026,01:12:24,35,28.45,63.7,1011.96,0,"PM25=35,T=28.45,H=63.70,P=1011.96,UV=0.00,TIME=01:12:24,DATE=12/06/2026",normal
12/06/2026,01:14:22,26,29.49,63.23,1012.32,0.01,"PM25=26,T=29.49,H=63.23,P=1012.32,UV=0.01,TIME=01:14:22,DATE=12/06/2026",normal
12/06/2026,01:16:22,30,29.73,63.58,1012.21,0,"PM25=30,T=29.73,H=63.58,P=1012.21,UV=0.00,TIME=01:16:22,DATE=12/06/2026",normal
12/06/2026,01:18:21,23,30.28,63.74,1012.29,0,"PM25=23,T=30.28,H=63.74,P=1012.29,UV=0.00,TIME=01:18:21,DATE=12/06/2026",normal
12/06/2026,01:20:16,21,28.77,63.68,1012.21,0,"PM25=21,T=28.77,H=63.68,P=1012.21,UV=0.00,TIME=01:20:16,DATE=12/06/2026",normal
12/06/2026,01:22:17,41,29.57,61.16,1012.21,0,"PM25=41,T=29.57,H=61.16,P=1012.21,UV=0.00,TIME=01:22:17,DATE=12/06/2026",normal
12/06/2026,01:24:12,39,29.77,62.76,1012.14,0,"PM25=39,T=29.77,H=62.76,P=1012.14,UV=0.00,TIME=01:24:12,DATE=12/06/2026",normal
12/06/2026,01:26:17,28,29.68,62.21,1012.2,0,"PM25=28,T=29.68,H=62.21,P=1012.20,UV=0.00,TIME=01:26:17,DATE=12/06/2026",normal
12/06/2026,01:28:15,35,29.69,61.42,1012.28,0,"PM25=35,T=29.69,H=61.42,P=1012.28,UV=0.00,TIME=01:28:15,DATE=12/06/2026",normal
12/06/2026,01:30:16,36,29.46,62.34,1012.16,0,"PM25=36,T=29.46,H=62.34,P=1012.16,UV=0.00,TIME=01:30:16,DATE=12/06/2026",normal
