date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
25/05/2026,00:00:00,77,25.35,87.42,1005.66,0,"PM25=77,T=25.35,H=87.42,P=1005.66,UV=0.00,TIME=00:00:00,DATE=25/05/2026",normal
25/05/2026,00:01:58,55,25.54,88.35,1005.74,0,"PM25=55,T=25.54,H=88.35,P=1005.74,UV=0.00,TIME=00:01:58,DATE=25/05/2026",normal
25/05/2026,00:04:02,79,25.85,85.78,1005.85,0,"PM25=79,T=25.85,H=85.78,P=1005.85,UV=0.00,TIME=00:04:02,DATE=25/05/2026",normal
25/05/2026,00:06:05,38,25.59,85.87,1006.01,0,"PM25=38,T=25.59,H=85.87,P=1006.01,UV=0.00,TIME=00:06:05,DATE=25/05/2026",normal
25/05/2026,00:08:06,33,25.65,85.85,1005.8,0.01,"PM25=33,T=25.65,H=85.85,P=1005.80,UV=0.01,TIME=00:08:06,DATE=25/05/2026",normal
25/05/2026,00:10:05,47,25.49,83.8,1006.05,0,"PM25=47,T=25.49,H=83.80,P=1006.05,UV=0.00,TIME=00:10:05,DATE=25/05/2026",normal
25/05/2026,00:12:00,49,25.5,87.76,1005.73,0,"PM25=49,T=25.50,H=87.76,P=1005.73,UV=0.00,TIME=00:12:00,DATE=25/05/2026",normal
25/05/2026,00:14:00,68,25.53,87.62,1005.86,0,"PM25=68,T=25.53,H=87.62,P=1005.86,UV=0.00,TIME=00:14:00,DATE=25/05/2026",normal
25/05/2026,00:15:56,43,25.56,86.65,1005.95,0,"PM25=43,T=25.56,H=86.65,P=1005.95,UV=0.00,TIME=00:15:56,DATE=25/05/2026",normal
25/05/2026,00:17:55,54,25.81,86.14,1005.93,0.01,"PM25=54,T=25.81,H=86.14,P=1005.93,UV=0.01,TIME=00:17:55,DATE=25/05/2026",normal
25/05/2026,00:19:58,81,25.78,85.72,1005.79,0,"PM25=81,T=25.78,H=85.72,P=1005.79,UV=0.00,TIME=00:19:58,DATE=25/05/2026",normal
25/05/2026,00:22:03,52,25.73,85.6,1005.9,0,"PM25=52,T=25.73,H=85.60,P=1005.90,UV=0.00,TIME=00:22:03,DATE=25/05/2026",normal
25/05/2026,00:24:07,45,25.26,86.51,1006.07,0,"PM25=45,T=25.26,H=86.51,P=1006.07,UV=0.00,TIME=00:24:07,DATE=25/05/2026",normal
25/05/2026,00:26:10,77,25.9,86.82,1005.95,0,"PM25=77,T=25.90,H=86.82,P=1005.95,UV=0.00,TIME=00:26:10,DATE=25/05/2026",normal
25/05/2026,00:28:13,71,25.89,87.04,1005.69,0,"PM25=71,T=25.89,H=87.04,P=1005.69,UV=0.00,TIME=00:28:13,DATE=25/05/2026",normal
25/05/2026,00:30:09,75,25.57,88.5,1005.87,0.01,"PM25=75,T=25.57,H=88.50,P=1005.87,UV=0.01,TIME=00:30:09,DATE=25/05/2026",normal
25/05/2026,00:32:07,73,25.72,87.46,1005.81,0,"PM25=73,T=25.72,H=87.46,P=1005.81,UV=0.00,TIME=00:32:07,DATE=25/05/2026",normal
25/05/2026,00:34:10,39,25.74,86.01,1005.89,0,"PM25=39,T=25.74,H=86.01,P=1005.89,UV=0.00,TIME=00:34:10,DATE=25/05/2026",normal
25/05/2026,00:36:15,60,25.74,87.17,1005.84,0,"PM25=60,T=25.74,H=87.17,P=1005.84,UV=0.00,TIME=00:36:15,DATE=25/05/2026",normal
25/05/2026,00:38:20,66,25.9,87.6,1005.71,0,"PM25=66,T=25.90,H=87.60,P=1005.71,UV=0.00,TIME=00:38:20,DATE=25/05/2026",normal
25/05/2026,00:40:21,75,25.73,86.88,1005.89,0,"PM25=75,T=25.73,H=86.88,P=1005.89,UV=0.00,TIME=00:40:21,DATE=25/05/2026",normal
25/05/2026,00:42:20,36,25.53,85.86,1005.9,0,"PM25=36,T=25.53,H=85.86,P=1005.90,UV=0.00,TIME=00:42:20,DATE=25/05/2026",normal
25/05/2026,00:44:16,81,25.56,86.77,1006.05,0.01,"PM25=81,T=25.56,H=86.77,P=1006.05,UV=0.01,TIME=00:44:16,DATE=25/05/2026",normal
25/05/2026,00:46:19,65,25.64,83.68,1005.83,0,"PM25=65,T=25.64,H=83.68,P=1005.83,UV=0.00,TIME=00:46:19,DATE=25/05/2026",normal
25/05/2026,00:48:15,45,25.5,86.97,1005.79,0,"PM25=45,T=25.50,H=86.97,P=1005.79,UV=0.00,TIME=00:48:15,DATE=25/05/2026",normal
25/05/2026,00:50:16,67,25.52,86.62,1005.65,0,"PM25=67,T=25.52,H=86.62,P=1005.65,UV=0.00,TIME=00:50:16,DATE=25/05/2026",normal
25/05/2026,00:52:20,48,25.61,86.87,1005.86,0,"PM25=48,T=25.61,H=86.87,P=1005.86,UV=0.00,TIME=00:52:20,DATE=25/05/2026",normal
25/05/2026,00:54:25,52,25.63,85.87,1005.81,0,"PM25=52,T=25.63,H=85.87,P=1005.81,UV=0.00,TIME=00:54:25,DATE=25/05/2026",normal
25/05/2026,00:56:28,73,25.74,88.33,1005.78,0,"PM25=73,T=25.74,H=88.33,P=1005.78,UV=0.00,TIME=00:56:28,DATE=25/05/2026",normal
25/05/2026,00:58:26,52,25.81,87.21,1005.63,0,"PM25=52,T=25.81,H=87.21,P=1005.63,UV=0.00,TIME=00:58:26,DATE=25/05/2026",normal
25/05/2026,01:00:31,68,25.83,86.79,1005.81,0,"PM25=68,T=25.83,H=86.79,P=1005.81,UV=0.00,TIME=01:00:31,DATE=25/05/2026",normal
25/05/2026,01:02:34,84,25.73,84.81,1005.71,0,"PM25=84,T=25.73,H=84.81,P=1005.71,UV=0.00,TIME=01:02:34,DATE=25/05/2026",normal
25/05/2026,01:04:36,33,25.53,87.32,1005.67,0,"PM25=33,T=25.53,H=87.32,P=1005.67,UV=0.00,TIME=01:04:36,DATE=25/05/2026",normal
25/05/2026,01:06:37,61,25.78,86.34,1005.73,0,"PM25=61,T=25.78,H=86.34,P=1005.73,UV=0.00,TIME=01:06:37,DATE=25/05/2026",normal
25/05/2026,01:08:39,45,25.63,84.94,1005.7,0,"PM25=45,T=25.63,H=84.94,P=1005.70,UV=0.00,TIME=01:08:39,DATE=25/05/2026",normal
25/05/2026,01:10:37,64,25.77,86.71,1005.62,0,"PM25=64,T=25.77,H=86.71,P=1005.62,UV=0.00,TIME=01:10:37,DATE=25/05/2026",normal
25/05/2026,01:12:38,66,25.82,87.82,1005.88,0.01,"PM25=66,T=25.82,H=87.82,P=1005.88,UV=0.01,TIME=01:12:38,DATE=25/05/2026",normal
25/05/2026,01:14:35,54,25.98,85.8,1005.64,0,"PM25=54,T=25.98,H=85.80,P=1005.64,UV=0.00,TIME=01:14:35,DATE=25/05/2026",normal
