date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
11/06/2026,00:00:00,31,28.27,64.44,1010.02,0,"PM25=31,T=28.27,H=64.44,P=1010.02,UV=0.00,TIME=00:00:00,DATE=11/06/2026",normal
11/06/2026,00:01:55,31,28.66,64.83,1010.12,0,"PM25=31,T=28.66,H=64.83,P=1010.12,UV=0.00,TIME=00:01:55,DATE=11/06/2026",normal
11/06/2026,00:03:53,26,28.35,67.5,1010.1,0,"PM25=26,T=28.35,H=67.50,P=1010.10,UV=0.00,TIME=00:03:53,DATE=11/06/2026",normal
11/06/2026,00:05:55,32,28.02,60.7,1010.02,0,"PM25=32,T=28.02,H=60.70,P=1010.02,UV=0.00,TIME=00:05:55,DATE=11/06/2026",normal
11/06/2026,00:07:55,29,28.37,66.14,1010.12,0,"PM25=29,T=28.37,H=66.14,P=1010.12,UV=0.00,TIME=00:07:55,DATE=11/06/2026",normal
11/06/2026,00:09:53,27,28.57,64.0,1010.11,0.01,"PM25=27,T=28.57,H=64.00,P=1010.11,UV=0.01,TIME=00:09:53,DATE=11/06/2026",normal
11/06/2026,00:11:54,28,28.12,65.8,1009.96,0,"PM25=28,T=28.12,H=65.80,P=1009.96,UV=0.00,TIME=00:11:54,DATE=11/06/2026",normal
11/06/2026,00:13:59,22,28.77,60.9,1009.94,0,"PM25=22,T=28.77,H=60.90,P=1009.94,UV=0.00,TIME=00:13:59,DATE=11/06/2026",normal
11/06/2026,00:15:58,29,28.33,64.69,1009.95,0,"PM25=29,T=28.33,H=64.69,P=1009.95,UV=0.00,TIME=00:15:58,DATE=11/06/2026",normal
11/06/2026,00:17:54,37,28.27,65.45,1009.99,0,"PM25=37,T=28.27,H=65.45,P=1009.99,UV=0.00,TIME=00:17:54,DATE=11/06/2026",normal
11/06/2026,00:19:50,22,28.01,64.94,1009.92,0,"PM25=22,T=28.01,H=64.94,P=1009.92,UV=0.00,TIME=00:19:50,DATE=11/06/2026",normal
11/06/2026,00:21:51,41,28.3,64.83,1010.01,0,"PM25=41,T=28.30,H=64.83,P=1010.01,UV=0.00,TIME=00:21:51,DATE=11/06/2026",normal
11/06/2026,00:23:47,22,28.65,64.83,1009.95,0,"PM25=22,T=28.65,H=64.83,P=1009.95,UV=0.00,TIME=00:23:47,DATE=11/06/2026",normal
11/06/2026,00:25:42,23,28.6,65.3,1009.89,0.01,"PM25=23,T=28.60,H=65.30,P=1009.89,UV=0.01,TIME=00:25:42,DATE=11/06/2026",normal
11/06/2026,00:27:42,22,28.99,66.32,1010.07,0,"PM25=22,T=28.99,H=66.32,P=1010.07,UV=0.00,TIME=00:27:42,DATE=11/06/2026",normal
11/06/2026,00:29:39,23,28.28,67.2,1010.07,0,"PM25=23,T=28.28,H=67.20,P=1010.07,UV=0.00,TIME=00:29:39,DATE=11/06/2026",normal
11/06/2026,00:31:44,27,28.99,62.93,1010.02,0,"PM25=27,T=28.99,H=62.93,P=1010.02,UV=0.00,TIME=00:31:44,DATE=11/06/2026",normal
