date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
05/06/2026,00:00:00,39,28.5,62.09,1011.01,0,"PM25=39,T=28.50,H=62.09,P=1011.01,UV=0.00,TIME=00:00:00,DATE=05/06/2026",normal
05/06/2026,00:01:57,18,29.2,63.52,1011.2,0,"PM25=18,T=29.20,H=63.52,P=1011.20,UV=0.00,TIME=00:01:57,DATE=05/06/2026",normal
05/06/2026,00:03:57,35,28.58,66.62,1011.09,0,"PM25=35,T=28.58,H=66.62,P=1011.09,UV=0.00,TIME=00:03:57,DATE=05/06/2026",normal
05/06/2026,00:06:01,25,28.89,64.11,1011.02,0,"PM25=25,T=28.89,H=64.11,P=1011.02,UV=0.00,TIME=00:06:01,DATE=05/06/2026",normal
05/06/2026,00:08:03,42,29.03,64.74,1011.18,0,"PM25=42,T=29.03,H=64.74,P=1011.18,UV=0.00,TIME=00:08:03,DATE=05/06/2026",normal
05/06/2026,00:10:03,24,28.17,66.27,1011.03,0,"PM25=24,T=28.17,H=66.27,P=1011.03,UV=0.00,TIME=00:10:03,DATE=05/06/2026",normal
05/06/2026,00:12:01,33,28.64,65.3,1011.03,0,"PM25=33,T=28.64,H=65.30,P=1011.03,UV=0.00,TIME=00:12:01,DATE=05/06/2026",normal
05/06/2026,00:14:05,30,28.9,62.77,1011.05,0,"PM25=30,T=28.90,H=62.77,P=1011.05,UV=0.00,TIME=00:14:05,DATE=05/06/2026",normal
05/06/2026,00:16:06,23,28.98,65.15,1011.01,0,"PM25=23,T=28.98,H=65.15,P=1011.01,UV=0.00,TIME=00:16:06,DATE=05/06/2026",normal
05/06/2026,00:18:06,25,29.01,66.01,1011.12,0,"PM25=25,T=29.01,H=66.01,P=1011.12,UV=0.00,TIME=00:18:06,DATE=05/06/2026",normal
05/06/2026,00:20:08,23,28.78,65.93,1011.08,0,"PM25=23,T=28.78,H=65.93,P=1011.08,UV=0.00,TIME=00:20:08,DATE=05/06/2026",normal
05/06/2026,00:22:04,27,29.48,64.9,1010.94,0,"PM25=27,T=29.48,H=64.90,P=1010.94,UV=0.00,TIME=00:22:04,DATE=05/06/2026",normal
05/06/2026,00:24:07,24,29.14,62.36,1011.23,0,"PM25=24,T=29.14,H=62.36,P=1011.23,UV=0.00,TIME=00:24:07,DATE=05/06/2026",normal
05/06/2026,00:26:02,28,29.25,64.5,1010.99,0,"PM25=28,T=29.25,H=64.50,P=1010.99,UV=0.00,TIME=00:26:02,DATE=05/06/2026",normal
05/06/2026,00:28:01,34,28.93,65.96,1011.16,0,"PM25=34,T=28.93,H=65.96,P=1011.16,UV=0.00,TIME=00:28:01,DATE=05/06/2026",normal
05/06/2026,00:30:01,27,28.59,65.14,1011.07,0,"PM25=27,T=28.59,H=65.14,P=1011.07,UV=0.00,TIME=00:30:01,DATE=05/06/2026",normal
05/06/2026,00:32:06,21,29.24,64.53,1011.05,0,"PM25=21,T=29.24,H=64.53,P=1011.05,UV=0.00,TIME=00:32:06,DATE=05/06/2026",normal
05/06/2026,00:34:05,30,29.4,65.15,1011.05,0,"PM25=30,T=29.40,H=65.15,P=1011.05,UV=0.00,TIME=00:34:05,DATE=05/06/2026",normal
05/06/2026,00:36:04,27,28.73,64.63,1010.91,0.01,"PM25=27,T=28.73,H=64.63,P=1010.91,UV=0.01,TIME=00:36:04,DATE=05/06/2026",normal
05/06/2026,00:38:03,27,29.36,63.61,1011.11,0,"PM25=27,T=29.36,H=63.61,P=1011.11,UV=0.00,TIME=00:38:03,DATE=05/06/2026",normal
05/06/2026,00:39:58,37,29.31,63.18,1011.13,0,"PM25=37,T=29.31,H=63.18,P=1011.13,UV=0.00,TIME=00:39:58,DATE=05/06/2026",normal
05/06/2026,00:41:54,38,30.05,60.57,1011.09,0,"PM25=38,T=30.05,H=60.57,P=1011.09,UV=0.00,TIME=00:41:54,DATE=05/06/2026",normal
05/06/2026,00:43:55,29,29.1,63.38,1011.01,0,"PM25=29,T=29.10,H=63.38,P=1011.01,UV=0.00,TIME=00:43:55,DATE=05/06/2026",normal
05/06/2026,00:45:53,25,29.23,65.3,1011.09,0,"PM25=25,T=29.23,H=65.30,P=1011.09,UV=0.00,TIME=00:45:53,DATE=05/06/2026",normal
05/06/2026,00:47:55,30,29.55,64.55,1010.99,0,"PM25=30,T=29.55,H=64.55,P=1010.99,UV=0.00,TIME=00:47:55,DATE=05/06/2026",normal
05/06/2026,00:50:00,29,29.41,64.64,1011.02,0,"PM25=29,T=29.41,H=64.64,P=1011.02,UV=0.00,TIME=00:50:00,DATE=05/06/2026",normal
05/06/2026,00:51:55,28,29.33,62.51,1010.96,0,"PM25=28,T=29.33,H=62.51,P=1010.96,UV=0.00,TIME=00:51:55,DATE=05/06/2026",normal
05/06/2026,00:53:50,34,29.07,61.19,1011.14,0,"PM25=34,T=29.07,H=61.19,P=1011.14,UV=0.00,TIME=00:53:50,DATE=05/06/2026",normal
05/06/2026,00:55:46,31,29.72,66.04,1011.02,0,"PM25=31,T=29.72,H=66.04,P=1011.02,UV=0.00,TIME=00:55:46,DATE=05/06/2026",normal
05/06/2026,00:57:43,28,29.04,63.02,1011.03,0,"PM25=28,T=29.04,H=63.02,P=1011.03,UV=0.00,TIME=00:57:43,DATE=05/06/2026",normal
05/06/2026,00:59:39,35,29.43,60.56,1011.07,0,"PM25=35,T=29.43,H=60.56,P=1011.07,UV=0.00,TIME=00:59:39,DATE=05/06/2026",normal
05/06/2026,01:01:42,37,28.9,63.78,1010.83,0,"PM25=37,T=28.90,H=63.78,P=1010.83,UV=0.00,TIME=01:01:42,DATE=05/06/2026",normal
05/06/2026,01:03:40,29,28.79,63.25,1011.1,0,"PM25=29,T=28.79,H=63.25,P=1011.10,UV=0.00,TIME=01:03:40,DATE=05/06/2026",normal
05/06/2026,01:05:45,33,29.47,61.45,1011.16,0,"PM25=33,T=29.47,H=61.45,P=1011.16,UV=0.00,TIME=01:05:45,DATE=05/06/2026",normal
05/06/2026,01:07:48,33,29.75,62.88,1011.04,0,"PM25=33,T=29.75,H=62.88,P=1011.04,UV=0.00,TIME=01:07:48,DATE=05/06/2026",normal
05/06/2026,01:09:43,30,28.94,60.05,1011.01,0,"PM25=30,T=28.94,H=60.05,P=1011.01,UV=0.00,TIME=01:09:43,DATE=05/06/2026",normal
05/06/2026,01:11:41,35,29.08,63.87,1010.99,0,"PM25=35,T=29.08,H=63.87,P=1010.99,UV=0.00,TIME=01:11:41,DATE=05/06/2026",normal
05/06/2026,01:13:42,33,29.76,62.94,1011.03,0,"PM25=33,T=29.76,H=62.94,P=1011.03,UV=0.00,TIME=01:13:42,DATE=05/06/2026",normal
05/06/2026,01:15:37,26,29.2,62.69,1011.04,0,"PM25=26,T=29.20,H=62.69,P=1011.04,UV=0.00,TIME=01:15:37,DATE=05/06/2026",normal
05/06/2026,01:17:36,24,29.26,62.19,1010.99,0,"PM25=24,T=29.26,H=62.19,P=1010.99,UV=0.00,TIME=01:17:36,DATE=05/06/2026",normal
05/06/2026,01:19:38,34,29.4,64.47,1010.87,0,"PM25=34,T=29.40,H=64.47,P=1010.87,UV=0.00,TIME=01:19:38,DATE=05/06/2026",normal
05/06/2026,01:21:42,24,29.85,62.41,1011.05,0,"PM25=24,T=29.85,H=62.41,P=1011.05,UV=0.00,TIME=01:21:42,DATE=05/06/2026",normal
05/06/2026,01:23:44,32,29.57,61.3,1011.07,0,"PM25=32,T=29.57,H=61.30,P=1011.07,UV=0.00,TIME=01:23:44,DATE=05/06/2026",normal
05/06/2026,01:25:44,32,30.06,63.6,1011.02,0,"PM25=32,T=30.06,H=63.60,P=1011.02,UV=0.00,TIME=01:25:44,DATE=05/06/2026",normal
05/06/2026,01:27:41,28,29.73,63.17,1011.02,0,"PM25=28,T=29.73,H=63.17,P=1011.02,UV=0.00,TIME=01:27:41,DATE=05/06/2026",normal
05/06/2026,01:29:42,22,29.61,60.25,1010.91,0,"PM25=22,T=29.61,H=60.25,P=1010.91,UV=0.00,TIME=01:29:42,DATE=05/06/2026",normal
05/06/2026,01:31:40,34,29.51,63.64,1010.89,0,"PM25=34,T=29.51,H=63.64,P=1010.89,UV=0.00,TIME=01:31:40,DATE=05/06/2026",normal
05/06/2026,01:33:39,34,30.03,64.99,1011.05,0,"PM25=34,T=30.03,H=64.99,P=1011.05,UV=0.00,TIME=01:33:39,DATE=05/06/2026",normal
