date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
26/05/2026,00:00:00,49,26.27,80.3,1008.75,0,"PM25=49,T=26.27,H=80.30,P=1008.75,UV=0.00,TIME=00:00:00,DATE=26/05/2026",normal
26/05/2026,00:01:55,56,25.84,83.25,1008.6,0,"PM25=56,T=25.84,H=83.25,P=1008.60,UV=0.00,TIME=00:01:55,DATE=26/05/2026",normal
26/05/2026,00:03:51,73,25.81,84.25,1008.83,0,"PM25=73,T=25.81,H=84.25,P=1008.83,UV=0.00,TIME=00:03:51,DATE=26/05/2026",normal
26/05/2026,00:05:51,43,25.8,82.52,1008.72,0,"PM25=43,T=25.80,H=82.52,P=1008.72,UV=0.00,TIME=00:05:51,DATE=26/05/2026",normal
26/05/2026,00:07:53,74,25.94,83.84,1008.58,0,"PM25=74,T=25.94,H=83.84,P=1008.58,UV=0.00,TIME=00:07:53,DATE=26/05/2026",normal
26/05/2026,00:09:52,42,26.06,84.15,1008.65,0,"PM25=42,T=26.06,H=84.15,P=1008.65,UV=0.00,TIME=00:09:52,DATE=26/05/2026",normal
26/05/2026,00:11:50,56,26.16,82.9,1008.52,0.01,"PM25=56,T=26.16,H=82.90,P=1008.52,UV=0.01,TIME=00:11:50,DATE=26/05/2026",normal
26/05/2026,00:13:55,44,26.13,82.11,1008.55,0.01,"PM25=44,T=26.13,H=82.11,P=1008.55,UV=0.01,TIME=00:13:55,DATE=26/05/2026",normal
26/05/2026,00:15:53,52,26.38,83.82,1008.48,0,"PM25=52,T=26.38,H=83.82,P=1008.48,UV=0.00,TIME=00:15:53,DATE=26/05/2026",normal
26/05/2026,00:17:50,38,25.97,82.95,1008.64,0,"PM25=38,T=25.97,H=82.95,P=1008.64,UV=0.00,TIME=00:17:50,DATE=26/05/2026",normal
26/05/2026,00:19:47,58,25.82,83.19,1008.69,0,"PM25=58,T=25.82,H=83.19,P=1008.69,UV=0.00,TIME=00:19:47,DATE=26/05/2026",normal
26/05/2026,00:21:52,43,26.38,81.35,1008.53,0,"PM25=43,T=26.38,H=81.35,P=1008.53,UV=0.00,TIME=00:21:52,DATE=26/05/2026",normal
26/05/2026,00:23:50,65,26.12,83.17,1008.49,0,"PM25=65,T=26.12,H=83.17,P=1008.49,UV=0.00,TIME=00:23:50,DATE=26/05/2026",normal
26/05/2026,00:25:49,45,26.39,83.37,1008.65,0,"PM25=45,T=26.39,H=83.37,P=1008.65,UV=0.00,TIME=00:25:49,DATE=26/05/2026",normal
