date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
03/06/2026,00:00:00,52,25.95,82.15,1008.02,0,"PM25=52,T=25.95,H=82.15,P=1008.02,UV=0.00,TIME=00:00:00,DATE=03/06/2026",normal
03/06/2026,00:02:01,65,26.1,84.01,1008.22,0,"PM25=65,T=26.10,H=84.01,P=1008.22,UV=0.00,TIME=00:02:01,DATE=03/06/2026",normal
03/06/2026,00:04:04,47,25.58,82.93,1008.18,0,"PM25=47,T=25.58,H=82.93,P=1008.18,UV=0.00,TIME=00:04:04,DATE=03/06/2026",normal
03/06/2026,00:06:01,45,25.75,84.22,1008.27,0,"PM25=45,T=25.75,H=84.22,P=1008.27,UV=0.00,TIME=00:06:01,DATE=03/06/2026",normal
03/06/2026,00:08:00,38,26.11,85.91,1008.31,0,"PM25=38,T=26.11,H=85.91,P=1008.31,UV=0.00,TIME=00:08:00,DATE=03/06/2026",normal
03/06/2026,00:09:55,86,25.73,81.17,1008.09,0,"PM25=86,T=25.73,H=81.17,P=1008.09,UV=0.00,TIME=00:09:55,DATE=03/06/2026",normal
03/06/2026,00:11:53,47,25.71,82.91,1008.24,0,"PM25=47,T=25.71,H=82.91,P=1008.24,UV=0.00,TIME=00:11:53,DATE=03/06/2026",normal
03/06/2026,00:13:58,30,25.66,84.37,1008.07,0,"PM25=30,T=25.66,H=84.37,P=1008.07,UV=0.00,TIME=00:13:58,DATE=03/06/2026",normal
03/06/2026,00:16:00,76,25.98,82.62,1008.31,0,"PM25=76,T=25.98,H=82.62,P=1008.31,UV=0.00,TIME=00:16:00,DATE=03/06/2026",normal
03/06/2026,00:17:57,56,25.58,82.28,1008.28,0,"PM25=56,T=25.58,H=82.28,P=1008.28,UV=0.00,TIME=00:17:57,DATE=03/06/2026",normal
03/06/2026,00:19:58,67,25.93,81.68,1008.3,0.01,"PM25=67,T=25.93,H=81.68,P=1008.30,UV=0.01,TIME=00:19:58,DATE=03/06/2026",normal
03/06/2026,00:21:55,38,25.6,83.11,1008.4,0,"PM25=38,T=25.60,H=83.11,P=1008.40,UV=0.00,TIME=00:21:55,DATE=03/06/2026",normal
03/06/2026,00:23:54,53,26.14,85.04,1008.25,0,"PM25=53,T=26.14,H=85.04,P=1008.25,UV=0.00,TIME=00:23:54,DATE=03/06/2026",normal
03/06/2026,00:25:52,47,26.06,83.93,1008.18,0,"PM25=47,T=26.06,H=83.93,P=1008.18,UV=0.00,TIME=00:25:52,DATE=03/06/2026",normal
03/06/2026,00:27:57,48,25.8,83.78,1008.33,0,"PM25=48,T=25.80,H=83.78,P=1008.33,UV=0.00,TIME=00:27:57,DATE=03/06/2026",normal
03/06/2026,00:29:54,35,26.04,85.45,1008.2,0,"PM25=35,T=26.04,H=85.45,P=1008.20,UV=0.00,TIME=00:29:54,DATE=03/06/2026",normal
03/06/2026,00:31:50,68,25.62,83.35,1008.26,0,"PM25=68,T=25.62,H=83.35,P=1008.26,UV=0.00,TIME=00:31:50,DATE=03/06/2026",normal
03/06/2026,00:33:52,73,25.85,81.67,1008.21,0,"PM25=73,T=25.85,H=81.67,P=1008.21,UV=0.00,TIME=00:33:52,DATE=03/06/2026",normal
03/06/2026,00:35:47,68,25.58,82.41,1008.14,0,"PM25=68,T=25.58,H=82.41,P=1008.14,UV=0.00,TIME=00:35:47,DATE=03/06/2026",normal
03/06/2026,00:37:50,44,25.85,82.37,1008.09,0,"PM25=44,T=25.85,H=82.37,P=1008.09,UV=0.00,TIME=00:37:50,DATE=03/06/2026",normal
03/06/2026,00:39:55,59,26.14,82.35,1008.15,0,"PM25=59,T=26.14,H=82.35,P=1008.15,UV=0.00,TIME=00:39:55,DATE=03/06/2026",normal
03/06/2026,00:41:53,58,25.95,85.21,1008.16,0,"PM25=58,T=25.95,H=85.21,P=1008.16,UV=0.00,TIME=00:41:53,DATE=03/06/2026",normal
03/06/2026,00:43:52,45,25.93,83.0,1008.15,0,"PM25=45,T=25.93,H=83.00,P=1008.15,UV=0.00,TIME=00:43:52,DATE=03/06/2026",normal
03/06/2026,00:45:50,45,25.53,82.0,1008.12,0,"PM25=45,T=25.53,H=82.00,P=1008.12,UV=0.00,TIME=00:45:50,DATE=03/06/2026",normal
03/06/2026,00:47:47,75,25.72,85.38,1008.16,0,"PM25=75,T=25.72,H=85.38,P=1008.16,UV=0.00,TIME=00:47:47,DATE=03/06/2026",normal
03/06/2026,00:49:43,29,26.32,83.1,1008.17,0,"PM25=29,T=26.32,H=83.10,P=1008.17,UV=0.00,TIME=00:49:43,DATE=03/06/2026",normal
03/06/2026,00:51:47,34,25.81,82.36,1008.17,0,"PM25=34,T=25.81,H=82.36,P=1008.17,UV=0.00,TIME=00:51:47,DATE=03/06/2026",normal
03/06/2026,00:53:44,69,25.99,81.82,1008.17,0,"PM25=69,T=25.99,H=81.82,P=1008.17,UV=0.00,TIME=00:53:44,DATE=03/06/2026",normal
03/06/2026,00:55:41,35,25.77,82.84,1008.13,0,"PM25=35,T=25.77,H=82.84,P=1008.13,UV=0.00,TIME=00:55:41,DATE=03/06/2026",normal
03/06/2026,00:57:41,51,25.93,82.99,1007.99,0,"PM25=51,T=25.93,H=82.99,P=1007.99,UV=0.00,TIME=00:57:41,DATE=03/06/2026",normal
03/06/2026,00:59:39,70,25.77,81.58,1008.04,0,"PM25=70,T=25.77,H=81.58,P=1008.04,UV=0.00,TIME=00:59:39,DATE=03/06/2026",normal
03/06/2026,01:01:38,67,26.07,81.49,1008.11,0,"PM25=67,T=26.07,H=81.49,P=1008.11,UV=0.00,TIME=01:01:38,DATE=03/06/2026",normal
03/06/2026,01:03:36,55,25.76,81.57,1008.1,0,"PM25=55,T=25.76,H=81.57,P=1008.10,UV=0.00,TIME=01:03:36,DATE=03/06/2026",normal
03/06/2026,01:05:38,44,25.94,80.56,1008.22,0,"PM25=44,T=25.94,H=80.56,P=1008.22,UV=0.00,TIME=01:05:38,DATE=03/06/2026",normal
03/06/2026,01:07:41,56,26.44,82.46,1008.15,0,"PM25=56,T=26.44,H=82.46,P=1008.15,UV=0.00,TIME=01:07:41,DATE=03/06/2026",normal
03/06/2026,01:09:42,48,25.48,82.4,1008.08,0,"PM25=48,T=25.48,H=82.40,P=1008.08,UV=0.00,TIME=01:09:42,DATE=03/06/2026",normal
03/06/2026,01:11:45,81,25.95,82.28,1008.09,0,"PM25=81,T=25.95,H=82.28,P=1008.09,UV=0.00,TIME=01:11:45,DATE=03/06/2026",normal
03/06/2026,01:13:40,72,25.57,83.01,1008.08,0,"PM25=72,T=25.57,H=83.01,P=1008.08,UV=0.00,TIME=01:13:40,DATE=03/06/2026",normal
03/06/2026,01:15:36,53,26.05,83.54,1008.11,0,"PM25=53,T=26.05,H=83.54,P=1008.11,UV=0.00,TIME=01:15:36,DATE=03/06/2026",normal
03/06/2026,01:17:32,59,26.03,82.89,1008.1,0,"PM25=59,T=26.03,H=82.89,P=1008.10,UV=0.00,TIME=01:17:32,DATE=03/06/2026",normal
03/06/2026,01:19:37,82,26.11,81.69,1008.03,0,"PM25=82,T=26.11,H=81.69,P=1008.03,UV=0.00,TIME=01:19:37,DATE=03/06/2026",normal
03/06/2026,01:21:37,53,25.89,83.84,1007.93,0,"PM25=53,T=25.89,H=83.84,P=1007.93,UV=0.00,TIME=01:21:37,DATE=03/06/2026",normal
