date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
20/05/2026,00:00:00,76,25.39,85.32,1006.26,0,"PM25=76,T=25.39,H=85.32,P=1006.26,UV=0.00,TIME=00:00:00,DATE=20/05/2026",normal
20/05/2026,00:01:59,61,25.49,83.76,1006.18,0,"PM25=61,T=25.49,H=83.76,P=1006.18,UV=0.00,TIME=00:01:59,DATE=20/05/2026",normal
20/05/2026,00:04:02,74,25.67,84.17,1006.35,0,"PM25=74,T=25.67,H=84.17,P=1006.35,UV=0.00,TIME=00:04:02,DATE=20/05/2026",normal
20/05/2026,00:05:57,53,25.91,87.1,1006.03,0,"PM25=53,T=25.91,H=87.10,P=1006.03,UV=0.00,TIME=00:05:57,DATE=20/05/2026",normal
20/05/2026,00:07:58,55,25.58,84.32,1006.2,0,"PM25=55,T=25.58,H=84.32,P=1006.20,UV=0.00,TIME=00:07:58,DATE=20/05/2026",normal
20/05/2026,00:09:53,66,25.46,82.95,1006.3,0,"PM25=66,T=25.46,H=82.95,P=1006.30,UV=0.00,TIME=00:09:53,DATE=20/05/2026",normal
20/05/2026,00:11:58,78,25.84,84.0,1006.23,0,"PM25=78,T=25.84,H=84.00,P=1006.23,UV=0.00,TIME=00:11:58,DATE=20/05/2026",normal
20/05/2026,00:13:53,45,25.63,84.45,1006.14,0,"PM25=45,T=25.63,H=84.45,P=1006.14,UV=0.00,TIME=00:13:53,DATE=20/05/2026",normal
20/05/2026,00:15:50,80,25.66,84.58,1006.31,0,"PM25=80,T=25.66,H=84.58,P=1006.31,UV=0.00,TIME=00:15:50,DATE=20/05/2026",normal
20/05/2026,00:17:49,47,25.66,84.61,1006.18,0,"PM25=47,T=25.66,H=84.61,P=1006.18,UV=0.00,TIME=00:17:49,DATE=20/05/2026",normal
20/05/2026,00:19:52,54,25.62,83.24,1006.19,0,"PM25=54,T=25.62,H=83.24,P=1006.19,UV=0.00,TIME=00:19:52,DATE=20/05/2026",normal
20/05/2026,00:21:55,51,25.28,85.23,1006.33,0,"PM25=51,T=25.28,H=85.23,P=1006.33,UV=0.00,TIME=00:21:55,DATE=20/05/2026",normal
20/05/2026,00:24:00,47,25.42,83.04,1006.25,0,"PM25=47,T=25.42,H=83.04,P=1006.25,UV=0.00,TIME=00:24:00,DATE=20/05/2026",normal
20/05/2026,00:26:05,50,25.8,83.42,1006.29,0,"PM25=50,T=25.80,H=83.42,P=1006.29,UV=0.00,TIME=00:26:05,DATE=20/05/2026",normal
20/05/2026,00:28:00,46,25.45,84.56,1006.21,0,"PM25=46,T=25.45,H=84.56,P=1006.21,UV=0.00,TIME=00:28:00,DATE=20/05/2026",normal
20/05/2026,00:29:57,60,25.96,84.33,1005.98,0.01,"PM25=60,T=25.96,H=84.33,P=1005.98,UV=0.01,TIME=00:29:57,DATE=20/05/2026",normal
20/05/2026,00:32:02,70,25.9,83.8,1006.15,0,"PM25=70,T=25.90,H=83.80,P=1006.15,UV=0.00,TIME=00:32:02,DATE=20/05/2026",normal
20/05/2026,00:33:57,57,25.35,85.07,1006.04,0.01,"PM25=57,T=25.35,H=85.07,P=1006.04,UV=0.01,TIME=00:33:57,DATE=20/05/2026",normal
20/05/2026,00:35:52,74,25.36,84.21,1006.33,0.01,"PM25=74,T=25.36,H=84.21,P=1006.33,UV=0.01,TIME=00:35:52,DATE=20/05/2026",normal
20/05/2026,00:37:55,81,25.5,83.88,1006.09,0,"PM25=81,T=25.50,H=83.88,P=1006.09,UV=0.00,TIME=00:37:55,DATE=20/05/2026",normal
20/05/2026,00:39:51,38,25.41,82.76,1006.11,0.01,"PM25=38,T=25.41,H=82.76,P=1006.11,UV=0.01,TIME=00:39:51,DATE=20/05/2026",normal
20/05/2026,00:41:46,73,26.04,84.45,1006.27,0,"PM25=73,T=26.04,H=84.45,P=1006.27,UV=0.00,TIME=00:41:46,DATE=20/05/2026",normal
20/05/2026,00:43:46,39,25.14,83.74,1006.05,0,"PM25=39,T=25.14,H=83.74,P=1006.05,UV=0.00,TIME=00:43:46,DATE=20/05/2026",normal
20/05/2026,00:45:42,30,25.56,83.97,1006.25,0,"PM25=30,T=25.56,H=83.97,P=1006.25,UV=0.00,TIME=00:45:42,DATE=20/05/2026",normal
20/05/2026,00:47:41,36,25.65,85.28,1006.03,0,"PM25=36,T=25.65,H=85.28,P=1006.03,UV=0.00,TIME=00:47:41,DATE=20/05/2026",normal
20/05/2026,00:49:38,29,25.84,84.62,1006.05,0,"PM25=29,T=25.84,H=84.62,P=1006.05,UV=0.00,TIME=00:49:38,DATE=20/05/2026",normal
20/05/2026,00:51:42,49,25.59,85.06,1006.24,0,"PM25=49,T=25.59,H=85.06,P=1006.24,UV=0.00,TIME=00:51:42,DATE=20/05/2026",normal
20/05/2026,00:53:41,71,25.23,84.43,1006.16,0,"PM25=71,T=25.23,H=84.43,P=1006.16,UV=0.00,TIME=00:53:41,DATE=20/05/2026",normal
20/05/2026,00:55:43,59,25.56,83.16,1006.22,0,"PM25=59,T=25.56,H=83.16,P=1006.22,UV=0.00,TIME=00:55:43,DATE=20/05/2026",normal
20/05/2026,00:57:43,68,26.06,83.97,1006.12,0,"PM25=68,T=26.06,H=83.97,P=1006.12,UV=0.00,TIME=00:57:43,DATE=20/05/2026",normal
20/05/2026,00:59:48,36,25.7,84.14,1006.18,0,"PM25=36,T=25.70,H=84.14,P=1006.18,UV=0.00,TIME=00:59:48,DATE=20/05/2026",normal
20/05/2026,01:01:53,35,25.3,84.73,1006.27,0,"PM25=35,T=25.30,H=84.73,P=1006.27,UV=0.00,TIME=01:01:53,DATE=20/05/2026",normal
