date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
09/06/2026,00:00:00,29,29.13,65.32,1010.17,0,"PM25=29,T=29.13,H=65.32,P=1010.17,UV=0.00,TIME=00:00:00,DATE=09/06/2026",normal
09/06/2026,00:02:05,27,28.78,63.55,1009.99,0,"PM25=27,T=28.78,H=63.55,P=1009.99,UV=0.00,TIME=00:02:05,DATE=09/06/2026",normal
09/06/2026,00:04:04,32,28.5,64.22,1009.99,0,"PM25=32,T=28.50,H=64.22,P=1009.99,UV=0.00,TIME=00:04:04,DATE=09/06/2026",normal
09/06/2026,00:06:00,22,28.43,62.37,1010.08,0,"PM25=22,T=28.43,H=62.37,P=1010.08,UV=0.00,TIME=00:06:00,DATE=09/06/2026",normal
09/06/2026,00:08:04,35,28.62,65.69,1009.95,0,"PM25=35,T=28.62,H=65.69,P=1009.95,UV=0.00,TIME=00:08:04,DATE=09/06/2026",normal
09/06/2026,00:10:02,32,29.42,65.87,1009.93,0,"PM25=32,T=29.42,H=65.87,P=1009.93,UV=0.00,TIME=00:10:02,DATE=09/06/2026",normal
09/06/2026,00:12:01,23,28.87,62.86,1009.97,0,"PM25=23,T=28.87,H=62.86,P=1009.97,UV=0.00,TIME=00:12:01,DATE=09/06/2026",normal
09/06/2026,00:13:57,19,28.65,65.83,1009.92,0,"PM25=19,T=28.65,H=65.83,P=1009.92,UV=0.00,TIME=00:13:57,DATE=09/06/2026",normal
09/06/2026,00:16:00,36,28.74,63.78,1010.04,0,"PM25=36,T=28.74,H=63.78,P=1010.04,UV=0.00,TIME=00:16:00,DATE=09/06/2026",normal
09/06/2026,00:18:01,23,29.12,62.92,1009.95,0,"PM25=23,T=29.12,H=62.92,P=1009.95,UV=0.00,TIME=00:18:01,DATE=09/06/2026",normal
09/06/2026,00:20:04,22,29.16,63.61,1009.96,0.01,"PM25=22,T=29.16,H=63.61,P=1009.96,UV=0.01,TIME=00:20:04,DATE=09/06/2026",normal
09/06/2026,00:22:08,28,29.05,64.51,1009.86,0,"PM25=28,T=29.05,H=64.51,P=1009.86,UV=0.00,TIME=00:22:08,DATE=09/06/2026",normal
09/06/2026,00:24:09,30,28.94,62.82,1009.99,0,"PM25=30,T=28.94,H=62.82,P=1009.99,UV=0.00,TIME=00:24:09,DATE=09/06/2026",normal
09/06/2026,00:26:11,28,28.82,63.74,1009.86,0,"PM25=28,T=28.82,H=63.74,P=1009.86,UV=0.00,TIME=00:26:11,DATE=09/06/2026",normal
09/06/2026,00:28:16,34,28.72,62.17,1010.11,0,"PM25=34,T=28.72,H=62.17,P=1010.11,UV=0.00,TIME=00:28:16,DATE=09/06/2026",normal
09/06/2026,00:30:17,26,29.27,64.5,1009.89,0,"PM25=26,T=29.27,H=64.50,P=1009.89,UV=0.00,TIME=00:30:17,DATE=09/06/2026",normal
09/06/2026,00:32:20,18,29.0,62.32,1009.96,0,"PM25=18,T=29.00,H=62.32,P=1009.96,UV=0.00,TIME=00:32:20,DATE=09/06/2026",normal
09/06/2026,00:34:24,31,29.12,58.74,1009.78,0,"PM25=31,T=29.12,H=58.74,P=1009.78,UV=0.00,TIME=00:34:24,DATE=09/06/2026",normal
09/06/2026,00:36:24,32,28.76,62.52,1009.98,0,"PM25=32,T=28.76,H=62.52,P=1009.98,UV=0.00,TIME=00:36:24,DATE=09/06/2026",normal
09/06/2026,00:38:20,25,29.22,64.97,1009.97,0.01,"PM25=25,T=29.22,H=64.97,P=1009.97,UV=0.01,TIME=00:38:20,DATE=09/06/2026",normal
09/06/2026,00:40:24,33,29.42,62.14,1009.83,0,"PM25=33,T=29.42,H=62.14,P=1009.83,UV=0.00,TIME=00:40:24,DATE=09/06/2026",normal
09/06/2026,00:42:25,27,28.84,62.08,1009.98,0,"PM25=27,T=28.84,H=62.08,P=1009.98,UV=0.00,TIME=00:42:25,DATE=09/06/2026",normal
09/06/2026,00:44:25,30,29.01,65.21,1009.83,0.01,"PM25=30,T=29.01,H=65.21,P=1009.83,UV=0.01,TIME=00:44:25,DATE=09/06/2026",normal
09/06/2026,00:46:21,28,29.24,64.54,1009.93,0,"PM25=28,T=29.24,H=64.54,P=1009.93,UV=0.00,TIME=00:46:21,DATE=09/06/2026",normal
09/06/2026,00:48:19,29,28.58,65.83,1009.92,0,"PM25=29,T=28.58,H=65.83,P=1009.92,UV=0.00,TIME=00:48:19,DATE=09/06/2026",normal
09/06/2026,00:50:21,30,28.85,64.67,1009.82,0,"PM25=30,T=28.85,H=64.67,P=1009.82,UV=0.00,TIME=00:50:21,DATE=09/06/2026",normal
09/06/2026,00:52:16,26,28.82,64.82,1009.69,0,"PM25=26,T=28.82,H=64.82,P=1009.69,UV=0.00,TIME=00:52:16,DATE=09/06/2026",normal
09/06/2026,00:54:15,32,28.56,62.63,1009.85,0.01,"PM25=32,T=28.56,H=62.63,P=1009.85,UV=0.01,TIME=00:54:15,DATE=09/06/2026",normal
09/06/2026,00:56:12,27,29.26,60.95,1009.84,0,"PM25=27,T=29.26,H=60.95,P=1009.84,UV=0.00,TIME=00:56:12,DATE=09/06/2026",normal
