date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
07/05/2026,00:00:00,27,28.12,70.61,1010.38,0.01,"PM25=27,T=28.12,H=70.61,P=1010.38,UV=0.01,TIME=00:00:00,DATE=07/05/2026",normal
07/05/2026,00:02:02,24,28.69,69.35,1010.31,0,"PM25=24,T=28.69,H=69.35,P=1010.31,UV=0.00,TIME=00:02:02,DATE=07/05/2026",normal
07/05/2026,00:04:01,36,27.94,70.41,1010.31,0.01,"PM25=36,T=27.94,H=70.41,P=1010.31,UV=0.01,TIME=00:04:01,DATE=07/05/2026",normal
07/05/2026,00:06:02,29,28.09,70.81,1010.36,0,"PM25=29,T=28.09,H=70.81,P=1010.36,UV=0.00,TIME=00:06:02,DATE=07/05/2026",normal
07/05/2026,00:08:04,41,27.67,69.75,1010.4,0,"PM25=41,T=27.67,H=69.75,P=1010.40,UV=0.00,TIME=00:08:04,DATE=07/05/2026",normal
07/05/2026,00:10:05,22,27.81,70.72,1010.51,0,"PM25=22,T=27.81,H=70.72,P=1010.51,UV=0.00,TIME=00:10:05,DATE=07/05/2026",normal
07/05/2026,00:12:03,16,27.86,68.29,1010.39,0.01,"PM25=16,T=27.86,H=68.29,P=1010.39,UV=0.01,TIME=00:12:03,DATE=07/05/2026",normal
07/05/2026,00:14:02,24,28.48,69.92,1010.47,0,"PM25=24,T=28.48,H=69.92,P=1010.47,UV=0.00,TIME=00:14:02,DATE=07/05/2026",normal
07/05/2026,00:16:06,19,27.54,69.05,1010.43,0,"PM25=19,T=27.54,H=69.05,P=1010.43,UV=0.00,TIME=00:16:06,DATE=07/05/2026",normal
07/05/2026,00:18:06,24,27.88,69.86,1010.35,0,"PM25=24,T=27.88,H=69.86,P=1010.35,UV=0.00,TIME=00:18:06,DATE=07/05/2026",normal
07/05/2026,00:20:11,19,28.4,67.26,1010.36,0,"PM25=19,T=28.40,H=67.26,P=1010.36,UV=0.00,TIME=00:20:11,DATE=07/05/2026",normal
07/05/2026,00:22:11,30,28.39,67.08,1010.14,0,"PM25=30,T=28.39,H=67.08,P=1010.14,UV=0.00,TIME=00:22:11,DATE=07/05/2026",normal
07/05/2026,00:24:14,33,28.17,70.39,1010.25,0,"PM25=33,T=28.17,H=70.39,P=1010.25,UV=0.00,TIME=00:24:14,DATE=07/05/2026",normal
07/05/2026,00:26:18,25,27.94,71.18,1010.25,0,"PM25=25,T=27.94,H=71.18,P=1010.25,UV=0.00,TIME=00:26:18,DATE=07/05/2026",normal
07/05/2026,00:28:14,38,28.27,69.08,1010.38,0,"PM25=38,T=28.27,H=69.08,P=1010.38,UV=0.00,TIME=00:28:14,DATE=07/05/2026",normal
07/05/2026,00:30:14,30,27.69,71.09,1010.31,0,"PM25=30,T=27.69,H=71.09,P=1010.31,UV=0.00,TIME=00:30:14,DATE=07/05/2026",normal
07/05/2026,00:32:11,25,27.85,68.05,1010.43,0.01,"PM25=25,T=27.85,H=68.05,P=1010.43,UV=0.01,TIME=00:32:11,DATE=07/05/2026",normal
07/05/2026,00:34:07,27,28.5,68.18,1010.1,0,"PM25=27,T=28.50,H=68.18,P=1010.10,UV=0.00,TIME=00:34:07,DATE=07/05/2026",normal
07/05/2026,00:36:07,17,27.9,69.58,1010.27,0,"PM25=17,T=27.90,H=69.58,P=1010.27,UV=0.00,TIME=00:36:07,DATE=07/05/2026",normal
07/05/2026,00:38:05,28,28.13,69.7,1010.26,0.01,"PM25=28,T=28.13,H=69.70,P=1010.26,UV=0.01,TIME=00:38:05,DATE=07/05/2026",normal
07/05/2026,00:40:04,25,28.37,69.93,1010.47,0.01,"PM25=25,T=28.37,H=69.93,P=1010.47,UV=0.01,TIME=00:40:04,DATE=07/05/2026",normal
07/05/2026,00:42:03,25,28.1,67.1,1010.26,0,"PM25=25,T=28.10,H=67.10,P=1010.26,UV=0.00,TIME=00:42:03,DATE=07/05/2026",normal
07/05/2026,00:44:00,31,28.06,69.63,1010.35,0.01,"PM25=31,T=28.06,H=69.63,P=1010.35,UV=0.01,TIME=00:44:00,DATE=07/05/2026",normal
07/05/2026,00:45:58,30,27.2,68.82,1010.19,0,"PM25=30,T=27.20,H=68.82,P=1010.19,UV=0.00,TIME=00:45:58,DATE=07/05/2026",normal
07/05/2026,00:47:55,19,27.83,68.05,1010.31,0,"PM25=19,T=27.83,H=68.05,P=1010.31,UV=0.00,TIME=00:47:55,DATE=07/05/2026",normal
07/05/2026,00:49:56,26,28.57,68.03,1010.25,0,"PM25=26,T=28.57,H=68.03,P=1010.25,UV=0.00,TIME=00:49:56,DATE=07/05/2026",normal
07/05/2026,00:51:51,29,28.27,66.86,1010.27,0,"PM25=29,T=28.27,H=66.86,P=1010.27,UV=0.00,TIME=00:51:51,DATE=07/05/2026",normal
07/05/2026,00:53:51,41,28.43,70.99,1010.01,0,"PM25=41,T=28.43,H=70.99,P=1010.01,UV=0.00,TIME=00:53:51,DATE=07/05/2026",normal
07/05/2026,00:55:49,29,28.52,64.36,1010.26,0,"PM25=29,T=28.52,H=64.36,P=1010.26,UV=0.00,TIME=00:55:49,DATE=07/05/2026",normal
07/05/2026,00:57:44,37,28.18,69.88,1010.13,0,"PM25=37,T=28.18,H=69.88,P=1010.13,UV=0.00,TIME=00:57:44,DATE=07/05/2026",normal
07/05/2026,00:59:39,29,27.53,67.94,1010.08,0,"PM25=29,T=27.53,H=67.94,P=1010.08,UV=0.00,TIME=00:59:39,DATE=07/05/2026",normal
07/05/2026,01:01:38,23,28.45,65.91,1010.18,0,"PM25=23,T=28.45,H=65.91,P=1010.18,UV=0.00,TIME=01:01:38,DATE=07/05/2026",normal
07/05/2026,01:03:37,22,28.39,66.39,1010.17,0,"PM25=22,T=28.39,H=66.39,P=1010.17,UV=0.00,TIME=01:03:37,DATE=07/05/2026",normal
07/05/2026,01:05:41,35,28.81,69.9,1010.07,0,"PM25=35,T=28.81,H=69.90,P=1010.07,UV=0.00,TIME=01:05:41,DATE=07/05/2026",normal
07/05/2026,01:07:42,17,28.14,68.44,1010.17,0,"PM25=17,T=28.14,H=68.44,P=1010.17,UV=0.00,TIME=01:07:42,DATE=07/05/2026",normal
07/05/2026,01:09:40,29,28.75,68.72,1010.3,0,"PM25=29,T=28.75,H=68.72,P=1010.30,UV=0.00,TIME=01:09:40,DATE=07/05/2026",normal
07/05/2026,01:11:43,30,28.4,66.09,1010.26,0,"PM25=30,T=28.40,H=66.09,P=1010.26,UV=0.00,TIME=01:11:43,DATE=07/05/2026",normal
07/05/2026,01:13:41,33,28.82,65.9,1009.96,0.01,"PM25=33,T=28.82,H=65.90,P=1009.96,UV=0.01,TIME=01:13:41,DATE=07/05/2026",normal
07/05/2026,01:15:42,23,27.99,66.04,1010.22,0,"PM25=23,T=27.99,H=66.04,P=1010.22,UV=0.00,TIME=01:15:42,DATE=07/05/2026",normal
07/05/2026,01:17:41,33,28.32,67.9,1010.06,0,"PM25=33,T=28.32,H=67.90,P=1010.06,UV=0.00,TIME=01:17:41,DATE=07/05/2026",normal
07/05/2026,01:19:40,36,28.62,70.6,1010.1,0,"PM25=36,T=28.62,H=70.60,P=1010.10,UV=0.00,TIME=01:19:40,DATE=07/05/2026",normal
07/05/2026,01:21:40,32,28.56,64.82,1010.07,0,"PM25=32,T=28.56,H=64.82,P=1010.07,UV=0.00,TIME=01:21:40,DATE=07/05/2026",normal
07/05/2026,01:23:42,32,28.37,66.76,1010.12,0.01,"PM25=32,T=28.37,H=66.76,P=1010.12,UV=0.01,TIME=01:23:42,DATE=07/05/2026",normal
07/05/2026,01:25:41,25,28.59,67.07,1010.15,0.01,"PM25=25,T=28.59,H=67.07,P=1010.15,UV=0.01,TIME=01:25:41,DATE=07/05/2026",normal
07/05/2026,01:27:38,31,28.52,69.09,1010.1,0,"PM25=31,T=28.52,H=69.09,P=1010.10,UV=0.00,TIME=01:27:38,DATE=07/05/2026",normal
07/05/2026,01:29:38,29,28.75,68.57,1010.19,0,"PM25=29,T=28.75,H=68.57,P=1010.19,UV=0.00,TIME=01:29:38,DATE=07/05/2026",normal
07/05/2026,01:31:34,40,28.29,68.0,1010.19,0,"PM25=40,T=28.29,H=68.00,P=1010.19,UV=0.00,TIME=01:31:34,DATE=07/05/2026",normal
