date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
23/05/2026,00:00:00,63,25.48,83.92,1007.89,0,"PM25=63,T=25.48,H=83.92,P=1007.89,UV=0.00,TIME=00:00:00,DATE=23/05/2026",normal
23/05/2026,00:01:58,56,25.73,84.05,1007.91,0,"PM25=56,T=25.73,H=84.05,P=1007.91,UV=0.00,TIME=00:01:58,DATE=23/05/2026",normal
23/05/2026,00:04:03,32,25.51,83.79,1007.94,0,"PM25=32,T=25.51,H=83.79,P=1007.94,UV=0.00,TIME=00:04:03,DATE=23/05/2026",normal
23/05/2026,00:06:07,74,25.63,83.9,1007.96,0,"PM25=74,T=25.63,H=83.90,P=1007.96,UV=0.00,TIME=00:06:07,DATE=23/05/2026",normal
23/05/2026,00:08:02,66,25.65,83.87,1007.92,0,"PM25=66,T=25.65,H=83.87,P=1007.92,UV=0.00,TIME=00:08:02,DATE=23/05/2026",normal
23/05/2026,00:09:58,34,25.45,83.18,1007.89,0,"PM25=34,T=25.45,H=83.18,P=1007.89,UV=0.00,TIME=00:09:58,DATE=23/05/2026",normal
23/05/2026,00:11:55,79,25.41,85.19,1008.01,0,"PM25=79,T=25.41,H=85.19,P=1008.01,UV=0.00,TIME=00:11:55,DATE=23/05/2026",normal
23/05/2026,00:14:00,49,25.18,84.77,1008.12,0,"PM25=49,T=25.18,H=84.77,P=1008.12,UV=0.00,TIME=00:14:00,DATE=23/05/2026",normal
23/05/2026,00:16:00,49,25.66,84.11,1007.88,0.01,"PM25=49,T=25.66,H=84.11,P=1007.88,UV=0.01,TIME=00:16:00,DATE=23/05/2026",normal
23/05/2026,00:17:58,49,25.47,86.35,1008.02,0,"PM25=49,T=25.47,H=86.35,P=1008.02,UV=0.00,TIME=00:17:58,DATE=23/05/2026",normal
23/05/2026,00:20:01,39,25.72,83.74,1007.95,0,"PM25=39,T=25.72,H=83.74,P=1007.95,UV=0.00,TIME=00:20:01,DATE=23/05/2026",normal
23/05/2026,00:22:02,35,25.61,83.3,1008.02,0,"PM25=35,T=25.61,H=83.30,P=1008.02,UV=0.00,TIME=00:22:02,DATE=23/05/2026",normal
23/05/2026,00:24:01,76,25.6,82.65,1007.71,0,"PM25=76,T=25.60,H=82.65,P=1007.71,UV=0.00,TIME=00:24:01,DATE=23/05/2026",normal
23/05/2026,00:26:05,53,25.56,84.03,1007.97,0.01,"PM25=53,T=25.56,H=84.03,P=1007.97,UV=0.01,TIME=00:26:05,DATE=23/05/2026",normal
23/05/2026,00:28:08,32,25.87,83.3,1007.96,0,"PM25=32,T=25.87,H=83.30,P=1007.96,UV=0.00,TIME=00:28:08,DATE=23/05/2026",normal
23/05/2026,00:30:13,41,25.43,82.62,1007.84,0,"PM25=41,T=25.43,H=82.62,P=1007.84,UV=0.00,TIME=00:30:13,DATE=23/05/2026",normal
23/05/2026,00:32:14,43,25.62,85.14,1007.94,0,"PM25=43,T=25.62,H=85.14,P=1007.94,UV=0.00,TIME=00:32:14,DATE=23/05/2026",normal
23/05/2026,00:34:14,35,25.42,84.07,1007.98,0,"PM25=35,T=25.42,H=84.07,P=1007.98,UV=0.00,TIME=00:34:14,DATE=23/05/2026",normal
23/05/2026,00:36:12,41,25.53,84.46,1007.92,0,"PM25=41,T=25.53,H=84.46,P=1007.92,UV=0.00,TIME=00:36:12,DATE=23/05/2026",normal
23/05/2026,00:38:11,67,25.61,83.7,1007.86,0,"PM25=67,T=25.61,H=83.70,P=1007.86,UV=0.00,TIME=00:38:11,DATE=23/05/2026",normal
23/05/2026,00:40:11,56,25.53,85.08,1007.92,0,"PM25=56,T=25.53,H=85.08,P=1007.92,UV=0.00,TIME=00:40:11,DATE=23/05/2026",normal
23/05/2026,00:42:06,76,25.71,83.49,1008.02,0,"PM25=76,T=25.71,H=83.49,P=1008.02,UV=0.00,TIME=00:42:06,DATE=23/05/2026",normal
23/05/2026,00:44:02,47,26.0,85.47,1007.98,0,"PM25=47,T=26.00,H=85.47,P=1007.98,UV=0.00,TIME=00:44:02,DATE=23/05/2026",normal
23/05/2026,00:45:58,72,25.93,83.82,1007.99,0,"PM25=72,T=25.93,H=83.82,P=1007.99,UV=0.00,TIME=00:45:58,DATE=23/05/2026",normal
23/05/2026,00:47:59,71,25.73,86.33,1007.95,0,"PM25=71,T=25.73,H=86.33,P=1007.95,UV=0.00,TIME=00:47:59,DATE=23/05/2026",normal
23/05/2026,00:49:56,47,25.41,86.12,1007.95,0.01,"PM25=47,T=25.41,H=86.12,P=1007.95,UV=0.01,TIME=00:49:56,DATE=23/05/2026",normal
23/05/2026,00:51:54,72,25.67,84.99,1007.89,0.01,"PM25=72,T=25.67,H=84.99,P=1007.89,UV=0.01,TIME=00:51:54,DATE=23/05/2026",normal
23/05/2026,00:53:57,77,25.63,84.51,1007.9,0,"PM25=77,T=25.63,H=84.51,P=1007.90,UV=0.00,TIME=00:53:57,DATE=23/05/2026",normal
23/05/2026,00:55:56,62,25.73,83.08,1008.03,0,"PM25=62,T=25.73,H=83.08,P=1008.03,UV=0.00,TIME=00:55:56,DATE=23/05/2026",normal
23/05/2026,00:57:53,32,25.93,84.46,1007.99,0,"PM25=32,T=25.93,H=84.46,P=1007.99,UV=0.00,TIME=00:57:53,DATE=23/05/2026",normal
23/05/2026,00:59:54,74,25.45,83.34,1008.0,0,"PM25=74,T=25.45,H=83.34,P=1008.00,UV=0.00,TIME=00:59:54,DATE=23/05/2026",normal
23/05/2026,01:01:53,35,24.76,96.89,1007.07,0,"PM25=35,T=24.76,H=96.89,P=1007.07,UV=0.00,TIME=01:01:53,DATE=23/05/2026",rainy
23/05/2026,01:03:54,54,24.85,95.79,1007.64,0,"PM25=54,T=24.85,H=95.79,P=1007.64,UV=0.00,TIME=01:03:54,DATE=23/05/2026",rainy
23/05/2026,01:05:57,23,24.21,92.97,1006.95,0,"PM25=23,T=24.21,H=92.97,P=1006.95,UV=0.00,TIME=01:05:57,DATE=23/05/2026",rainy
23/05/2026,01:08:01,25,24.89,94.04,1007.55,0,"PM25=25,T=24.89,H=94.04,P=1007.55,UV=0.00,TIME=01:08:01,DATE=23/05/2026",rainy
23/05/2026,01:09:56,47,24.09,97.72,1007.03,0,"PM25=47,T=24.09,H=97.72,P=1007.03,UV=0.00,TIME=01:09:56,DATE=23/05/2026",rainy
23/05/2026,01:11:56,25,24.99,97.89,1007.04,0,"PM25=25,T=24.99,H=97.89,P=1007.04,UV=0.00,TIME=01:11:56,DATE=23/05/2026",rainy
23/05/2026,01:13:59,21,24.6,93.13,1007.03,0,"PM25=21,T=24.60,H=93.13,P=1007.03,UV=0.00,TIME=01:13:59,DATE=23/05/2026",rainy
23/05/2026,01:15:54,51,23.9,96.32,1006.93,0,"PM25=51,T=23.90,H=96.32,P=1006.93,UV=0.00,TIME=01:15:54,DATE=23/05/2026",rainy
23/05/2026,01:17:54,24,24.27,95.82,1006.98,0,"PM25=24,T=24.27,H=95.82,P=1006.98,UV=0.00,TIME=01:17:54,DATE=23/05/2026",rainy
