date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
21/04/2026,0:01:28,47,26.67,89.51,1007.68,0,"PM25=47,T=26.67,H=89.51,P=1007.68,UV=0.00,TIME=00:01:28,DATE=21/04/2026",normal
21/04/2026,0:03:29,47,26.72,89.45,1007.69,0,"PM25=47,T=26.72,H=89.45,P=1007.69,UV=0.00,TIME=00:03:29,DATE=21/04/2026",normal
21/04/2026,0:05:29,44,26.7,89.52,1007.7,0,"PM25=44,T=26.70,H=89.52,P=1007.70,UV=0.00,TIME=00:05:29,DATE=21/04/2026",normal
21/04/2026,0:07:30,51,26.64,89.8,1007.66,0,"PM25=51,T=26.64,H=89.80,P=1007.66,UV=0.00,TIME=00:07:30,DATE=21/04/2026",normal
21/04/2026,0:09:31,47,26.59,90.02,1007.61,0,"PM25=47,T=26.59,H=90.02,P=1007.61,UV=0.00,TIME=00:09:31,DATE=21/04/2026",normal
21/04/2026,0:11:31,48,26.74,89.62,1007.55,0,"PM25=48,T=26.74,H=89.62,P=1007.55,UV=0.00,TIME=00:11:31,DATE=21/04/2026",normal
21/04/2026,0:13:32,47,26.67,89.86,1007.5,0,"PM25=47,T=26.67,H=89.86,P=1007.50,UV=0.00,TIME=00:13:32,DATE=21/04/2026",normal
21/04/2026,0:15:32,45,26.65,89.87,1007.48,0,"PM25=45,T=26.65,H=89.87,P=1007.48,UV=0.00,TIME=00:15:32,DATE=21/04/2026",normal
21/04/2026,0:17:33,46,26.72,89.67,1007.45,0,"PM25=46,T=26.72,H=89.67,P=1007.45,UV=0.00,TIME=00:17:33,DATE=21/04/2026",normal
21/04/2026,0:19:33,47,26.64,89.89,1007.43,0,"PM25=47,T=26.64,H=89.89,P=1007.43,UV=0.00,TIME=00:19:33,DATE=21/04/2026",normal
21/04/2026,0:21:34,44,26.67,89.8,1007.4,0,"PM25=44,T=26.67,H=89.80,P=1007.40,UV=0.00,TIME=00:21:34,DATE=21/04/2026",normal
21/04/2026,0:23:35,47,26.6,90.06,1007.38,0,"PM25=47,T=26.60,H=90.06,P=1007.38,UV=0.00,TIME=00:23:35,DATE=21/04/2026",normal
21/04/2026,0:25:35,45,26.51,90.35,1007.34,0,"PM25=45,T=26.51,H=90.35,P=1007.34,UV=0.00,TIME=00:25:35,DATE=21/04/2026",normal
21/04/2026,0:27:36,47,26.54,90.17,1007.34,0,"PM25=47,T=26.54,H=90.17,P=1007.34,UV=0.00,TIME=00:27:36,DATE=21/04/2026",normal
21/04/2026,0:29:36,47,26.53,90.26,1007.29,0,"PM25=47,T=26.53,H=90.26,P=1007.29,UV=0.00,TIME=00:29:36,DATE=21/04/2026",normal
21/04/2026,0:31:37,48,26.48,90.49,1007.28,0,"PM25=48,T=26.48,H=90.49,P=1007.28,UV=0.00,TIME=00:31:37,DATE=21/04/2026",normal
21/04/2026,0:33:37,45,26.51,90.35,1007.23,0,"PM25=45,T=26.51,H=90.35,P=1007.23,UV=0.00,TIME=00:33:37,DATE=21/04/2026",normal
21/04/2026,0:35:38,49,26.61,90.03,1007.2,0,"PM25=49,T=26.61,H=90.03,P=1007.20,UV=0.00,TIME=00:35:38,DATE=21/04/2026",normal
21/04/2026,0:37:39,48,26.56,90.24,1007.17,0,"PM25=48,T=26.56,H=90.24,P=1007.17,UV=0.00,TIME=00:37:39,DATE=21/04/2026",normal
21/04/2026,0:39:39,47,26.53,90.25,1007.18,0,"PM25=47,T=26.53,H=90.25,P=1007.18,UV=0.00,TIME=00:39:39,DATE=21/04/2026",normal
21/04/2026,0:41:40,50,26.51,90.33,1007.23,0,"PM25=50,T=26.51,H=90.33,P=1007.23,UV=0.00,TIME=00:41:40,DATE=21/04/2026",normal
21/04/2026,0:43:40,47,26.51,90.34,1007.25,0,"PM25=47,T=26.51,H=90.34,P=1007.25,UV=0.00,TIME=00:43:40,DATE=21/04/2026",normal
21/04/2026,0:45:41,50,26.51,90.35,1007.25,0,"PM25=50,T=26.51,H=90.35,P=1007.25,UV=0.00,TIME=00:45:41,DATE=21/04/2026",normal
21/04/2026,0:47:41,47,26.58,90.15,1007.25,0,"PM25=47,T=26.58,H=90.15,P=1007.25,UV=0.00,TIME=00:47:41,DATE=21/04/2026",normal
21/04/2026,0:49:42,50,26.49,90.28,1007.22,0,"PM25=50,T=26.49,H=90.28,P=1007.22,UV=0.00,TIME=00:49:42,DATE=21/04/2026",normal
21/04/2026,0:51:43,50,26.52,90.08,1007.2,0,"PM25=50,T=26.52,H=90.08,P=1007.20,UV=0.00,TIME=00:51:43,DATE=21/04/2026",normal
21/04/2026,0:53:43,49,26.46,90.34,1007.15,0,"PM25=49,T=26.46,H=90.34,P=1007.15,UV=0.00,TIME=00:53:43,DATE=21/04/2026",normal
21/04/2026,0:55:44,49,26.46,90.34,1007.09,0,"PM25=49,T=26.46,H=90.34,P=1007.09,UV=0.00,TIME=00:55:44,DATE=21/04/2026",normal
