date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
06/05/2026,00:00:00,21,27.2,71.63,1011.34,0,"PM25=21,T=27.20,H=71.63,P=1011.34,UV=0.00,TIME=00:00:00,DATE=06/05/2026",normal
06/05/2026,00:01:58,20,26.61,71.03,1011.27,0,"PM25=20,T=26.61,H=71.03,P=1011.27,UV=0.00,TIME=00:01:58,DATE=06/05/2026",normal
06/05/2026,00:03:53,27,26.19,73.47,1011.39,0.01,"PM25=27,T=26.19,H=73.47,P=1011.39,UV=0.01,TIME=00:03:53,DATE=06/05/2026",normal
06/05/2026,00:05:48,27,26.73,72.13,1011.4,0,"PM25=27,T=26.73,H=72.13,P=1011.40,UV=0.00,TIME=00:05:48,DATE=06/05/2026",normal
06/05/2026,00:07:49,23,26.49,70.07,1011.42,0,"PM25=23,T=26.49,H=70.07,P=1011.42,UV=0.00,TIME=00:07:49,DATE=06/05/2026",normal
06/05/2026,00:09:45,29,27.19,69.23,1011.34,0,"PM25=29,T=27.19,H=69.23,P=1011.34,UV=0.00,TIME=00:09:45,DATE=06/05/2026",normal
06/05/2026,00:11:46,28,27.36,70.99,1011.48,0,"PM25=28,T=27.36,H=70.99,P=1011.48,UV=0.00,TIME=00:11:46,DATE=06/05/2026",normal
06/05/2026,00:13:47,24,26.39,69.9,1011.51,0,"PM25=24,T=26.39,H=69.90,P=1011.51,UV=0.00,TIME=00:13:47,DATE=06/05/2026",normal
06/05/2026,00:15:51,33,27.17,70.29,1011.26,0,"PM25=33,T=27.17,H=70.29,P=1011.26,UV=0.00,TIME=00:15:51,DATE=06/05/2026",normal
06/05/2026,00:17:54,33,27.27,70.62,1011.42,0,"PM25=33,T=27.27,H=70.62,P=1011.42,UV=0.00,TIME=00:17:54,DATE=06/05/2026",normal
06/05/2026,00:19:55,21,26.82,70.86,1011.24,0,"PM25=21,T=26.82,H=70.86,P=1011.24,UV=0.00,TIME=00:19:55,DATE=06/05/2026",normal
