date,time,pm25,temperature,humidity,pressure,uv,raw,weather_label
26/04/2026,0:01:36,88,25.67,85.67,1012.28,0,"PM25=88,T=25.67,H=85.67,P=1012.28,UV=0.00,TIME=00:01:36,DATE=26/04/2026",normal
26/04/2026,0:03:37,87,25.61,85.81,1012.28,0,"PM25=87,T=25.61,H=85.81,P=1012.28,UV=0.00,TIME=00:03:37,DATE=26/04/2026",normal
26/04/2026,0:05:38,84,25.69,85.58,1012.3,0,"PM25=84,T=25.69,H=85.58,P=1012.30,UV=0.00,TIME=00:05:38,DATE=26/04/2026",normal
26/04/2026,0:07:38,85,25.69,85.3,1012.28,0,"PM25=85,T=25.69,H=85.30,P=1012.28,UV=0.00,TIME=00:07:38,DATE=26/04/2026",normal
26/04/2026,0:09:39,94,25.53,85.77,1012.22,0,"PM25=94,T=25.53,H=85.77,P=1012.22,UV=0.00,TIME=00:09:39,DATE=26/04/2026",normal
26/04/2026,0:11:39,89,25.49,85.94,1012.22,0,"PM25=89,T=25.49,H=85.94,P=1012.22,UV=0.00,TIME=00:11:39,DATE=26/04/2026",normal
26/04/2026,0:13:40,87,25.49,85.83,1012.23,0,"PM25=87,T=25.49,H=85.83,P=1012.23,UV=0.00,TIME=00:13:40,DATE=26/04/2026",normal
26/04/2026,0:15:40,85,25.46,86.07,1012.23,0,"PM25=85,T=25.46,H=86.07,P=1012.23,UV=0.00,TIME=00:15:40,DATE=26/04/2026",normal
26/04/2026,0:17:41,84,25.52,85.84,1012.2,0,"PM25=84,T=25.52,H=85.84,P=1012.20,UV=0.00,TIME=00:17:41,DATE=26/04/2026",normal
26/04/2026,0:19:42,81,25.67,85.38,1012.19,0,"PM25=81,T=25.67,H=85.38,P=1012.19,UV=0.00,TIME=00:19:42,DATE=26/04/2026",normal
26/04/2026,0:21:42,88,25.59,85.49,1012.19,0,"PM25=88,T=25.59,H=85.49,P=1012.19,UV=0.00,TIME=00:21:42,DATE=26/04/2026",normal
26/04/2026,0:23:43,77,25.65,85.05,1012.12,0,"PM25=77,T=25.65,H=85.05,P=1012.12,UV=0.00,TIME=00:23:43,DATE=26/04/2026",normal
26/04/2026,0:25:43,87,25.75,84.83,1012.1,0,"PM25=87,T=25.75,H=84.83,P=1012.10,UV=0.00,TIME=00:25:43,DATE=26/04/2026",normal
26/04/2026,0:27:44,80,25.59,85.2,1012.11,0,"PM25=80,T=25.59,H=85.20,P=1012.11,UV=0.00,TIME=00:27:44,DATE=26/04/2026",normal
26/04/2026,0:29:44,81,25.62,85.24,1012.08,0,"PM25=81,T=25.62,H=85.24,P=1012.08,UV=0.00,TIME=00:29:44,DATE=26/04/2026",normal
26/04/2026,0:31:45,82,25.67,84.87,1012.06,0,"PM25=82,T=25.67,H=84.87,P=1012.06,UV=0.00,TIME=00:31:45,DATE=26/04/2026",normal
26/04/2026,0:33:46,82,25.37,85.87,1012.02,0,"PM25=82,T=25.37,H=85.87,P=1012.02,UV=0.00,TIME=00:33:46,DATE=26/04/2026",normal
26/04/2026,0:35:46,80,25.49,85.48,1011.99,0,"PM25=80,T=25.49,H=85.48,P=1011.99,UV=0.00,TIME=00:35:46,DATE=26/04/2026",normal
26/04/2026,0:37:47,70,25.27,86.18,1011.9,0,"PM25=70,T=25.27,H=86.18,P=1011.90,UV=0.00,TIME=00:37:47,DATE=26/04/2026",normal
26/04/2026,0:39:47,80,25.29,86.23,1011.86,0,"PM25=80,T=25.29,H=86.23,P=1011.86,UV=0.00,TIME=00:39:47,DATE=26/04/2026",normal
26/04/2026,0:41:48,83,25.38,85.88,1011.88,0,"PM25=83,T=25.38,H=85.88,P=1011.88,UV=0.00,TIME=00:41:48,DATE=26/04/2026",normal
26/04/2026,0:43:48,76,25.3,86.12,1011.86,0,"PM25=76,T=25.30,H=86.12,P=1011.86,UV=0.00,TIME=00:43:48,DATE=26/04/2026",normal
26/04/2026,0:45:49,87,25.16,86.65,1011.84,0.01,"PM25=87,T=25.16,H=86.65,P=1011.84,UV=0.01,TIME=00:45:49,DATE=26/04/2026",normal
26/04/2026,0:47:50,78,25.09,87,1011.8,0,"PM25=78,T=25.09,H=87.00,P=1011.80,UV=0.00,TIME=00:47:50,DATE=26/04/2026",normal
26/04/2026,0:49:50,78,25.1,86.98,1011.78,0,"PM25=78,T=25.10,H=86.98,P=1011.78,UV=0.00,TIME=00:49:50,DATE=26/04/2026",normal
26/04/2026,0:51:51,79,25.2,86.65,1011.77,0,"PM25=79,T=25.20,H=86.65,P=1011.77,UV=0.00,TIME=00:51:51,DATE=26/04/2026",normal
26/04/2026,0:53:51,79,25.1,86.87,1011.81,0,"PM25=79,T=25.10,H=86.87,P=1011.81,UV=0.00,TIME=00:53:51,DATE=26/04/2026",normal
26/04/2026,0:55:52,79,25.37,85.99,1011.83,0,"PM25=79,T=25.37,H=85.99,P=1011.83,UV=0.00,TIME=00:55:52,DATE=26/04/2026",normal
26/04/2026,0:57:52,83,25.15,86.72,1011.86,0,"PM25=83,T=25.15,H=86.72,P=1011.86,UV=0.00,TIME=00:57:52,DATE=26/04/2026",normal
26/04/2026,0:59:53,79,25.04,87.15,1011.84,0,"PM25=79,T=25.04,H=87.15,P=1011.84,UV=0.00,TIME=00:59:53,DATE=26/04/2026",normal
26/04/2026,1:01:54,79,25.06,87.24,1011.87,0,"PM25=79,T=25.06,H=87.24,P=1011.87,UV=0.00,TIME=01:01:54,DATE=26/04/2026",normal
26/04/2026,1:03:54,73,24.99,87.53,1011.84,0,"PM25=73,T=24.99,H=87.53,P=1011.84,UV=0.00,TIME=01:03:54,DATE=26/04/2026",normal
26/04/2026,1:05:55,86,25.01,87.53,1011.84,0,"PM25=86,T=25.01,H=87.53,P=1011.84,UV=0.00,TIME=01:05:55,DATE=26/04/2026",normal
26/04/2026,1:07:55,77,25.02,87.55,1011.86,0,"PM25=77,T=25.02,H=87.55,P=1011.86,UV=0.00,TIME=01:07:55,DATE=26/04/2026",normal
26/04/2026,1:09:56,80,25.02,87.61,1011.9,0,"PM25=80,T=25.02,H=87.61,P=1011.90,UV=0.00,TIME=01:09:56,DATE=26/04/2026",normal
26/04/2026,1:11:57,74,25.08,87.41,1011.88,0,"PM25=74,T=25.08,H=87.41,P=1011.88,UV=0.00,TIME=01:11:57,DATE=26/04/2026",normal
26/04/2026,1:13:57,75,25.03,87.88,1011.83,0,"PM25=75,T=25.03,H=87.88,P=1011.83,UV=0.00,TIME=01:13:57,DATE=26/04/2026",normal
26/04/2026,1:15:58,82,25.09,87.17,1011.77,0,"PM25=82,T=25.09,H=87.17,P=1011.77,UV=0.00,TIME=01:15:58,DATE=26/04/2026",normal
26/04/2026,1:17:58,81,24.97,87.77,1011.76,0,"PM25=81,T=24.97,H=87.77,P=1011.76,UV=0.00,TIME=01:17:58,DATE=26/04/2026",normal
26/04/2026,1:19:59,70,25.07,87.47,1011.73,0,"PM25=70,T=25.07,H=87.47,P=1011.73,UV=0.00,TIME=01:19:59,DATE=26/04/2026",normal
26/04/2026,1:21:59,81,24.81,88.29,1011.69,0,"PM25=81,T=24.81,H=88.29,P=1011.69,UV=0.00,TIME=01:21:59,DATE=26/04/2026",normal
26/04/2026,1:24:00,80,24.94,87.98,1011.64,0,"PM25=80,T=24.94,H=87.98,P=1011.64,UV=0.00,TIME=01:24:00,DATE=26/04/2026",normal
26/04/2026,1:26:01,78,25.05,87.49,1011.62,0,"PM25=78,T=25.05,H=87.49,P=1011.62,UV=0.00,TIME=01:26:01,DATE=26/04/2026",normal
26/04/2026,1:28:01,83,25.13,87.18,1011.58,0,"PM25=83,T=25.13,H=87.18,P=1011.58,UV=0.00,TIME=01:28:01,DATE=26/04/2026",normal
26/04/2026,1:30:02,83,25.09,87.19,1011.55,0,"PM25=83,T=25.09,H=87.19,P=1011.55,UV=0.00,TIME=01:30:02,DATE=26/04/2026",normal
26/04/2026,1:32:02,83,24.83,88.3,1011.5,0,"PM25=83,T=24.83,H=88.30,P=1011.50,UV=0.00,TIME=01:32:02,DATE=26/04/2026",normal
26/04/2026,1:34:03,83,24.83,88.43,1011.49,0,"PM25=83,T=24.83,H=88.43,P=1011.49,UV=0.00,TIME=01:34:03,DATE=26/04/2026",normal
26/04/2026,1:36:03,82,24.7,88.91,1011.45,0,"PM25=82,T=24.70,H=88.91,P=1011.45,UV=0.00,TIME=01:36:03,DATE=26/04/2026",normal
26/04/2026,1:38:04,84,24.7,88.95,1011.46,0,"PM25=84,T=24.70,H=88.95,P=1011.46,UV=0.00,TIME=01:38:04,DATE=26/04/2026",normal
26/04/2026,1:40:05,85,24.87,88.35,1011.41,0,"PM25=85,T=24.87,H=88.35,P=1011.41,UV=0.00,TIME=01:40:05,DATE=26/04/2026",normal
